dataset,model,method,method_label,seed,L,T,site,sigma,sigma_scale,scale_reference,actual_sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn6_narrow_staged,wd_weight_only,WD (weights only),42,16,16,post_input_if,1,absolute,1,1,1,20303202,30.840000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,wd_weight_only,WD (weights only),42,16,16,post_input_if,1,absolute,1,1,2,20303203,30.490000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0,absolute,1,0,0,20302801,77.760000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,absolute,1,0.25,0,20302901,69.580000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,absolute,1,0.25,1,20302902,70.390000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,absolute,1,0.25,2,20302903,70.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,absolute,1,0.5,0,20303001,50.830000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,absolute,1,0.5,1,20303002,51.520000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,absolute,1,0.5,2,20303003,51.580000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,absolute,1,0.75,0,20303101,34.300000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,absolute,1,0.75,1,20303102,33.960000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,absolute,1,0.75,2,20303103,33.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,absolute,1,1,0,20303201,24.970000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,absolute,1,1,1,20303202,24.850000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn6_narrow_staged,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,absolute,1,1,2,20303203,24.610000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_narrow_staged_L[16]_fashion_spectral_mne_cnn6_narrow_staged_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
