dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn10,wd_weight_only,WD (weights only),42,16,16,post_input_if,1,0,20303201,40.410000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,wd_weight_only,WD (weights only),42,16,16,post_input_if,1,1,20303202,40.160000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,wd_weight_only,WD (weights only),42,16,16,post_input_if,1,2,20303203,40.200000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_wd_weight_only_rcnone_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0,0,20302801,80.310000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,0,20302901,72.920000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,1,20302902,73.830000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.25,2,20302903,73.450000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,0,20303001,57.710000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,1,20303002,57.560000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.5,2,20303003,57.620000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,0,20303101,46.910000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,1,20303102,46.820000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,0.75,2,20303103,46.660000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,0,20303201,38.620000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,1,20303202,39.110000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
fashion_mnist,cnn10,manual_l2_all,Manual L2 (all params),42,16,16,post_input_if,1,2,20303203,39.230000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn10_L[16]_fashion_spectral_mne_cnn10_manual_l2_all_rc0p00025_seed42_ep30_L16_trainT0.pth
