method,epoch,lr,train_ce,train_objective,train_online_acc,val_ce,val_acc,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median
all_parameters,15,0.0055226423163382676,0.3833913602542877,2.488334294052124,85.956,0.4142648933410645,84.86,121,7.07651948928833,6.780033588409424,7.1519622802734375,0.8839679956436157,0.8859562277793884,0.88136225938797
all_parameters,16,0.005000000000000001,0.376437147359848,2.459949047317505,86.088,0.4027921934127808,85.42,121,7.041544437408447,6.734350204467773,7.118527412414551,0.8798746466636658,0.8819473385810852,0.877265214920044
all_parameters,17,0.0044773576836617335,0.3703554198551178,2.4347649979400634,86.422,0.4043846315383911,84.95,121,7.010266304016113,6.6927809715271,7.088603973388672,0.8763188719749451,0.8784599304199219,0.8735493421554565
all_parameters,18,0.003960441545911203,0.36594422476768496,2.4134685161590577,86.722,0.39637767143249514,86.07,121,6.982806205749512,6.656076431274414,7.0639824867248535,0.8730983734130859,0.87529456615448,0.8704341650009155
all_parameters,19,0.003454915028125263,0.3584466348934174,2.391245916519165,86.974,0.39865836696624757,85.74,121,6.958794593811035,6.62404203414917,7.043191909790039,0.8704245686531067,0.8726829290390015,0.8676904439926147
all_parameters,20,0.0029663167846209998,0.35930060913085937,2.379415808868408,86.9,0.3913692060470581,85.89,121,6.938321113586426,6.597711086273193,7.023798942565918,0.8680827617645264,0.8703745007514954,0.8651092052459717
all_parameters,21,0.002500000000000001,0.35269363817214966,2.3620676276397705,87.094,0.3913058612823486,85.85,121,6.921072483062744,6.574794292449951,7.0061492919921875,0.8661496639251709,0.8684747815132141,0.8633378148078918
all_parameters,22,0.0020610737385376348,0.3483861603546143,2.3488297346496583,87.25,0.3849975226402283,85.87,121,6.9068708419799805,6.555830001831055,6.9930100440979,0.8645735383033752,0.866930365562439,0.8616891503334045
all_parameters,23,0.0016543469682057104,0.34521329985618593,2.338403874969482,87.272,0.37856553163528445,86.44,121,6.895458221435547,6.540205955505371,6.982051849365234,0.8633354306221008,0.8657171726226807,0.8604570627212524
all_parameters,24,0.0012842758726130299,0.3429552990055084,2.3304281370544433,87.428,0.38475126104354856,85.97,121,6.886656284332275,6.528037071228027,6.973394393920898,0.8623360991477966,0.864737331867218,0.8594439029693604
all_parameters,25,0.0009549150281252634,0.3440911553001404,2.327209611129761,87.39,0.38057534761428835,86.1,121,6.880125522613525,6.51906156539917,6.966745853424072,0.8615877032279968,0.8640028834342957,0.8584720492362976
all_parameters,26,0.0006698729810778065,0.34115112126350405,2.321116190567017,87.592,0.3839321707725525,86.1,121,6.875532627105713,6.512467384338379,6.962795734405518,0.8610768914222717,0.8635035753250122,0.8577845692634583
all_parameters,27,0.00043227271178699516,0.3373034062099457,2.3151333168792725,87.636,0.38356879386901854,86.11,121,6.872556209564209,6.5083112716674805,6.959848880767822,0.860766589641571,0.8632000088691711,0.8575544953346252
all_parameters,28,0.00024471741852423234,0.3376481189250946,2.314166583862305,87.584,0.3833968120574951,86.21,121,6.870867729187012,6.5059380531311035,6.958081245422363,0.8605889081954956,0.8630255460739136,0.8574934005737305
all_parameters,29,0.00010926199633097157,0.3371401409816742,2.3129718356323243,87.674,0.38345038270950316,86.43,121,6.870119094848633,6.504889965057373,6.957313537597656,0.8605069518089294,0.8629453778266907,0.8572947382926941
all_parameters,30,2.7390523158632995e-05,0.3376629966068268,2.3132294535827636,87.612,0.3833810194015503,86.28,121,6.869932651519775,6.50463342666626,6.9571213722229,0.8604862093925476,0.8629249930381775,0.8572708368301392
