arch,regularizer,seed,L,T,sigma,acc,checkpoint,matrix_csv
fc2_h32,no_regularization,41,16,16,1.0,92.17,mnist-checkpoints/fc2_h32_L[16]_strict_seed41_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h32,no_regularization,42,16,16,0.0,94.74,mnist-checkpoints/fc2_h32_L[16]_strict_seed42_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h32,no_regularization,42,16,16,0.1,94.67,mnist-checkpoints/fc2_h32_L[16]_strict_seed42_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h32,no_regularization,42,16,16,0.2,94.68,mnist-checkpoints/fc2_h32_L[16]_strict_seed42_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h32,no_regularization,42,16,16,0.3,94.49,mnist-checkpoints/fc2_h32_L[16]_strict_seed42_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h32,no_regularization,42,16,16,0.4,94.27,mnist-checkpoints/fc2_h32_L[16]_strict_seed42_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h32,no_regularization,42,16,16,0.5,94.0,mnist-checkpoints/fc2_h32_L[16]_strict_seed42_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h32,no_regularization,42,16,16,0.6,93.28,mnist-checkpoints/fc2_h32_L[16]_strict_seed42_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h32,no_regularization,42,16,16,0.7,92.93,mnist-checkpoints/fc2_h32_L[16]_strict_seed42_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h32,no_regularization,42,16,16,0.8,92.34,mnist-checkpoints/fc2_h32_L[16]_strict_seed42_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h32,no_regularization,42,16,16,0.9,91.4,mnist-checkpoints/fc2_h32_L[16]_strict_seed42_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h32,no_regularization,42,16,16,1.0,90.81,mnist-checkpoints/fc2_h32_L[16]_strict_seed42_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h32,no_regularization,43,16,16,0.0,95.41,mnist-checkpoints/fc2_h32_L[16]_strict_seed43_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h32,no_regularization,43,16,16,0.1,95.32,mnist-checkpoints/fc2_h32_L[16]_strict_seed43_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h32,no_regularization,43,16,16,0.2,95.15,mnist-checkpoints/fc2_h32_L[16]_strict_seed43_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h32,no_regularization,43,16,16,0.3,94.77,mnist-checkpoints/fc2_h32_L[16]_strict_seed43_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h32,no_regularization,43,16,16,0.4,94.79,mnist-checkpoints/fc2_h32_L[16]_strict_seed43_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h32,no_regularization,43,16,16,0.5,94.19,mnist-checkpoints/fc2_h32_L[16]_strict_seed43_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h32,no_regularization,43,16,16,0.6,93.92,mnist-checkpoints/fc2_h32_L[16]_strict_seed43_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h32,no_regularization,43,16,16,0.7,93.36,mnist-checkpoints/fc2_h32_L[16]_strict_seed43_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h32,no_regularization,43,16,16,0.8,92.71,mnist-checkpoints/fc2_h32_L[16]_strict_seed43_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h32,no_regularization,43,16,16,0.9,91.99,mnist-checkpoints/fc2_h32_L[16]_strict_seed43_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h32,no_regularization,43,16,16,1.0,91.16,mnist-checkpoints/fc2_h32_L[16]_strict_seed43_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h32,no_regularization,44,16,16,0.0,95.04,mnist-checkpoints/fc2_h32_L[16]_strict_seed44_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h32,no_regularization,44,16,16,0.1,94.99,mnist-checkpoints/fc2_h32_L[16]_strict_seed44_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h32,no_regularization,44,16,16,0.2,94.71,mnist-checkpoints/fc2_h32_L[16]_strict_seed44_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h32,no_regularization,44,16,16,0.3,94.83,mnist-checkpoints/fc2_h32_L[16]_strict_seed44_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h32,no_regularization,44,16,16,0.4,94.32,mnist-checkpoints/fc2_h32_L[16]_strict_seed44_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h32,no_regularization,44,16,16,0.5,93.72,mnist-checkpoints/fc2_h32_L[16]_strict_seed44_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h32,no_regularization,44,16,16,0.6,93.1,mnist-checkpoints/fc2_h32_L[16]_strict_seed44_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h32,no_regularization,44,16,16,0.7,92.27,mnist-checkpoints/fc2_h32_L[16]_strict_seed44_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h32,no_regularization,44,16,16,0.8,91.46,mnist-checkpoints/fc2_h32_L[16]_strict_seed44_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h32,no_regularization,44,16,16,0.9,89.98,mnist-checkpoints/fc2_h32_L[16]_strict_seed44_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h32,no_regularization,44,16,16,1.0,88.67,mnist-checkpoints/fc2_h32_L[16]_strict_seed44_ablation_none_l16_fc2_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16_h32/strict_seed_train_rate_uniform_L16_T16/fc2_h32/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
