dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_if1,0,0,20300801,82.950000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_if1,0.25,0,20300901,78.710000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_if1,0.25,1,20300902,78.640000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_if1,0.25,2,20300903,78.380000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_if1,0.5,0,20301001,67.800000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_if1,0.5,1,20301002,68.060000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_if1,0.5,2,20301003,67.750000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_if1,1,0,20301101,33.890000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_if1,1,1,20301102,33.170000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_if1,1,2,20301103,33.530000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
