arch,hidden_size,regularizer,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
fc3_h32,32,mne_l2,44,16,16,rate_uniform,0.1,96.8,mnist-checkpoints/fc3_h32_L[16]_strict_seed44_ablation_mne_l2_l16_fc3_h32_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/mne_l2/seed_44/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h32,32,mne_l2,44,16,16,rate_uniform,0.2,96.8,mnist-checkpoints/fc3_h32_L[16]_strict_seed44_ablation_mne_l2_l16_fc3_h32_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/mne_l2/seed_44/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h32,32,mne_l2,44,16,16,rate_uniform,0.3,96.87,mnist-checkpoints/fc3_h32_L[16]_strict_seed44_ablation_mne_l2_l16_fc3_h32_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/mne_l2/seed_44/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h32,32,mne_l2,44,16,16,rate_uniform,0.4,96.65,mnist-checkpoints/fc3_h32_L[16]_strict_seed44_ablation_mne_l2_l16_fc3_h32_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/mne_l2/seed_44/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h32,32,mne_l2,44,16,16,rate_uniform,0.5,96.47,mnist-checkpoints/fc3_h32_L[16]_strict_seed44_ablation_mne_l2_l16_fc3_h32_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/mne_l2/seed_44/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h32,32,mne_l2,44,16,16,rate_uniform,0.6,96.74,mnist-checkpoints/fc3_h32_L[16]_strict_seed44_ablation_mne_l2_l16_fc3_h32_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/mne_l2/seed_44/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h32,32,mne_l2,44,16,16,rate_uniform,0.7,96.54,mnist-checkpoints/fc3_h32_L[16]_strict_seed44_ablation_mne_l2_l16_fc3_h32_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/mne_l2/seed_44/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h32,32,mne_l2,44,16,16,rate_uniform,0.8,96.32,mnist-checkpoints/fc3_h32_L[16]_strict_seed44_ablation_mne_l2_l16_fc3_h32_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/mne_l2/seed_44/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h32,32,mne_l2,44,16,16,rate_uniform,0.9,96.4,mnist-checkpoints/fc3_h32_L[16]_strict_seed44_ablation_mne_l2_l16_fc3_h32_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/mne_l2/seed_44/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h32,32,mne_l2,44,16,16,rate_uniform,1.0,96.48,mnist-checkpoints/fc3_h32_L[16]_strict_seed44_ablation_mne_l2_l16_fc3_h32_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/mne_l2/seed_44/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3_h32,32,weight_decay,40,16,16,rate_uniform,0.0,97.24,mnist-checkpoints/fc3_h32_L[16]_strict_seed40_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_40/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h32,32,weight_decay,40,16,16,rate_uniform,0.1,97.16,mnist-checkpoints/fc3_h32_L[16]_strict_seed40_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_40/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h32,32,weight_decay,40,16,16,rate_uniform,0.2,97.2,mnist-checkpoints/fc3_h32_L[16]_strict_seed40_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_40/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h32,32,weight_decay,40,16,16,rate_uniform,0.3,97.19,mnist-checkpoints/fc3_h32_L[16]_strict_seed40_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_40/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h32,32,weight_decay,40,16,16,rate_uniform,0.4,97.18,mnist-checkpoints/fc3_h32_L[16]_strict_seed40_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_40/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h32,32,weight_decay,40,16,16,rate_uniform,0.5,97.02,mnist-checkpoints/fc3_h32_L[16]_strict_seed40_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_40/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h32,32,weight_decay,40,16,16,rate_uniform,0.6,96.95,mnist-checkpoints/fc3_h32_L[16]_strict_seed40_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_40/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h32,32,weight_decay,40,16,16,rate_uniform,0.7,96.78,mnist-checkpoints/fc3_h32_L[16]_strict_seed40_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_40/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h32,32,weight_decay,40,16,16,rate_uniform,0.8,96.88,mnist-checkpoints/fc3_h32_L[16]_strict_seed40_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_40/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h32,32,weight_decay,40,16,16,rate_uniform,0.9,96.74,mnist-checkpoints/fc3_h32_L[16]_strict_seed40_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_40/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h32,32,weight_decay,40,16,16,rate_uniform,1.0,96.51,mnist-checkpoints/fc3_h32_L[16]_strict_seed40_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_40/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3_h32,32,weight_decay,41,16,16,rate_uniform,0.0,96.85,mnist-checkpoints/fc3_h32_L[16]_strict_seed41_ablation_wd_l16_fc3_h32.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc3_h4_h8_h16_h32_h64_h128/strict_seed_train_rate_uniform_L16_T16/fc3_h32/weight_decay/seed_41/noise_sweep_matrix_mnist_fc3_h32_T16_mode_rate_uniform_schedule_normal_seed_41.csv
