folder,checkpoint,checkpoint_name,L,T,if_mode,metric_position,time_reduce,sigma_eff,var_eff,rms_delta,p_metric,p_rule,p_e,equal_count,total_count,lambda_if1,h_tolerance,noise_variance,noise_sigma,noise_type,repeats,max_batches,acc
mnist-checkpoints,mnist-checkpoints/fc2_L[4]_ablation_wd_l4_fc2.pth,fc2_L[4]_ablation_wd_l4_fc2.pth,4,8,rate_uniform,fc1_output_pre_if1,mean_over_time,0.154445198627311,0.0238533193790297,0.154445477544599,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.980693817138672,771249,786432,4.65315866470337,0.581644833087921,0.5,0.7071067811865476,gaussian,6,4,98.020000
mnist-checkpoints,mnist-checkpoints/fc2_L[4]_ablation_wd_l4_fc2.pth,fc2_L[4]_ablation_wd_l4_fc2.pth,4,16,rate_uniform,fc1_output_pre_if1,mean_over_time,0.108925790901788,0.0118648279235799,0.108925802225874,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.995229085286458,782680,786432,4.65315866470337,0.581644833087921,0.5,0.7071067811865476,gaussian,6,4,98.020000
mnist-checkpoints,mnist-checkpoints/fc2_L[4]_ablation_wd_l4_fc2.pth,fc2_L[4]_ablation_wd_l4_fc2.pth,4,32,rate_uniform,fc1_output_pre_if1,mean_over_time,0.0774167766301287,0.00599335730379924,0.0774167788410485,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.999510447184245,786047,786432,4.65315866470337,0.581644833087921,0.5,0.7071067811865476,gaussian,6,4,98.020000
noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128/fc2_h128_L[16]_ablation_mne_l2_l16_fc2_h128.pth,fc2_h128_L[16]_ablation_mne_l2_l16_fc2_h128.pth,16,2,rate_uniform,fc1_output_pre_if1,mean_over_time,10.077260946538297,101.55118818462593,10.077262127441605,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.5486984252929688,215757,393216,134.4509735107422,4.201592922210693,0.5,0.7071067811865476,gaussian,6,4,95.610000
noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128/fc2_h128_L[16]_ablation_mne_l2_l16_fc2_h128.pth,fc2_h128_L[16]_ablation_mne_l2_l16_fc2_h128.pth,16,4,rate_uniform,fc1_output_pre_if1,mean_over_time,7.16188567134015,51.29260636934736,7.16192429946864,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.6113230387369791,240382,393216,134.4509735107422,4.201592922210693,0.5,0.7071067811865476,gaussian,6,4,97.490000
noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128/fc2_h128_L[16]_ablation_mne_l2_l16_fc2_h128.pth,fc2_h128_L[16]_ablation_mne_l2_l16_fc2_h128.pth,16,8,rate_uniform,fc1_output_pre_if1,mean_over_time,5.065307163133615,25.657336656892706,5.065313101853121,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.691131591796875,271764,393216,134.4509735107422,4.201592922210693,0.5,0.7071067811865476,gaussian,6,4,97.880000
noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128/fc2_h128_L[16]_ablation_mne_l2_l16_fc2_h128.pth,fc2_h128_L[16]_ablation_mne_l2_l16_fc2_h128.pth,16,16,rate_uniform,fc1_output_pre_if1,mean_over_time,3.5650298714683273,12.709437984461479,3.5650317349146277,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.7886962890625,310128,393216,134.4509735107422,4.201592922210693,0.5,0.7071067811865476,gaussian,6,4,98.020000
noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128/fc2_h128_L[16]_ablation_mne_l2_l16_fc2_h128.pth,fc2_h128_L[16]_ablation_mne_l2_l16_fc2_h128.pth,16,32,rate_uniform,fc1_output_pre_if1,mean_over_time,2.5272150896294265,6.38681610925067,2.5272155779080183,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.8848139444986979,347923,393216,134.4509735107422,4.201592922210693,0.5,0.7071067811865476,gaussian,6,4,97.960000
noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128/fc2_h128_L[16]_ablation_none_l16_fc2_h128.pth,fc2_h128_L[16]_ablation_none_l16_fc2_h128.pth,16,2,rate_uniform,fc1_output_pre_if1,mean_over_time,12.388088009461281,153.46472453015838,12.388088199770282,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.015838623046875,6228,393216,2.189291477203369,0.06841535866260529,0.5,0.7071067811865476,gaussian,6,4,97.190000
noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h128/fc2_h128_L[16]_ablation_none_l16_fc2_h128.pth,fc2_h128_L[16]_ablation_none_l16_fc2_h128.pth,16,4,rate_uniform,fc1_output_pre_if1,mean_over_time,8.74711010525348,76.51193519342753,8.747110757500947,P_tolerant_same_position,|x_noisy-x_clean| < lambda/(2L),0.022219340006510418,8737,393216,2.189291477203369,0.06841535866260529,0.5,0.7071067811865476,gaussian,6,4,97.460000
