model,method,method_label,seed,sigma,noise_repeat,noise_seed,L,T,noise_position,checkpoint,layer_index,layer,relative_l2,layer_amplification,cosine_similarity,spike_mismatch_rate,clean_rms,noisy_rms,clean_boundary_margin_mean,clean_boundary_margin_lt_0p05,clean_boundary_margin_lt_0p10,clean_firing_rate,clean_zero_ratio,clean_saturation_ratio,noisy_boundary_margin_mean,noisy_boundary_margin_lt_0p05,noisy_boundary_margin_lt_0p10,noisy_firing_rate,noisy_zero_ratio,noisy_saturation_ratio
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,2,if2,0.7199726627192914,1.3589738889342142,0.8085306899965301,0.09365340154998157,1.4689250141382217,1.7342336922883987,1.609761718660593,0.11118129547685385,0.1814589174464345,0.07439904706552625,0.6368794962763786,0.001772977822838584,2.062151249498129,0.0482443975051865,0.09647882985882461,0.10368991177529097,0.5642496105283499,0.002378424775088206
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.7680142288743175,1.0667269309553729,0.7539125724784822,0.13957408982880262,1.7614091522991657,1.8697579465806484,1.9565245546400547,0.054113737191073596,0.10854043532162905,0.11792291677556932,0.48464606422930956,0.001521519214293221,2.608257032930851,0.049261909909546375,0.09850482316687703,0.132874621078372,0.5422109439969063,0.0020892084285151213
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.8801608717258501,1.1460215691783557,0.6932986593443032,0.12685359254175302,1.5724177621304989,1.8236822374165058,2.2520216405391693,0.044389684800989926,0.08628035406582057,0.09083663951605558,0.611744461581111,0.0012443697996786796,2.319340929389,0.049835515790618956,0.09971011220477521,0.12218068377114832,0.5407221149653196,0.0016361158341169357
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.8851173435350776,1.0056313248730413,0.6655777667066756,0.14447669593655332,1.7078860960900784,1.812476173043251,2.553170472383499,0.04789982922375202,0.09590024151839316,0.11259545828215778,0.5631748009473085,0.0013359225304157007,2.9664781242609024,0.0454107781406492,0.0907963328063488,0.12680487520992756,0.5782894100993872,0.003168534196447581
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,0,20270803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.96633585035581,1.0917601574683342,0.5799428512211081,0.1443979886113381,1.7466373853385448,1.8356388285756111,2.7037289291620255,0.04478765930980444,0.08942397590726614,0.1059138800483197,0.5920073688030243,0.0022417963300540578,3.106445573270321,0.043544223182834685,0.08712581521831453,0.11698173731565475,0.5959519203752279,0.003625363649916835
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.31093886277386734,1.0,0.9548933401922665,nan,1.3811893127858639,1.705364491790533,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.5296846985460658,1.7035011121504071,0.8871220311384892,0.09642066274370466,1.712712999433279,1.798981461673975,1.5482233874499798,0.031146613298915327,0.06133449194021523,0.10404741344973445,0.3668312467634678,0.0017142003562184982,1.6764481291174889,0.06080214714165777,0.12150518991984427,0.1147904321551323,0.4450827492401004,0.0022090210768510588
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,2,if2,0.720541695279189,1.3603218995319433,0.8082220907832274,0.09364698371108697,1.4689250141382217,1.7341194711625576,1.609761718660593,0.11118129547685385,0.1814589174464345,0.07439904706552625,0.6368794962763786,0.001772977822838584,2.0617533177137375,0.04826930968556553,0.09664068184792995,0.1036763705778867,0.5643504243344069,0.0023744543541397434
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.7691539958146487,1.067466325479782,0.7531314190140518,0.1397272810644033,1.7614091522991657,1.8701818250119686,1.9565245546400547,0.054113737191073596,0.10854043532162905,0.11792291677556932,0.48464606422930956,0.001521519214293221,2.6077066361904144,0.04947942530270666,0.09862595959566534,0.13293497497215867,0.5419652406126261,0.002053552700090222
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.8802187807629689,1.1443986322019766,0.692703141910246,0.1267799357978665,1.5724177621304989,1.8222465999424458,2.2520216405391693,0.044389684800989926,0.08628035406582057,0.09083663951605558,0.611744461581111,0.0012443697996786796,2.3209369778633118,0.049984677927568555,0.09997885348275304,0.1219878364354372,0.5411893799901009,0.001651841725106351
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.8841720420094602,1.004491225741701,0.6656213427660912,0.14446680886404856,1.7078860960900784,1.8111723624169827,2.553170472383499,0.04789982922375202,0.09590024151839316,0.11259545828215778,0.5631748009473085,0.0013359225304157007,2.9636174365878105,0.04512366373091936,0.09055374865420163,0.12662258790805936,0.5780244022607803,0.003188464033883065
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,1,20271803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.9659650069035061,1.0925079747015691,0.5799119145591832,0.1443479888293208,1.7466373853385448,1.8348602801561356,2.7037289291620255,0.04478765930980444,0.08942397590726614,0.1059138800483197,0.5920073688030243,0.0022417963300540578,3.1038258895277977,0.0437528642360121,0.08738895133137703,0.11688210838474333,0.5961957536637783,0.0036079250276088715
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,2,20272803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.3107167073704262,1.0,0.9549565810516155,nan,1.3811893127858639,1.7052512057125568,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,2,20272803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.5293844642654818,1.7037528131191448,0.8872936497126551,0.096372837923011,1.712712999433279,1.7989928908646107,1.5482233874499798,0.031146613298915327,0.06133449194021523,0.10404741344973445,0.3668312467634678,0.0017142003562184982,1.6762512661516666,0.06073620752431452,0.12136365752667189,0.11479188781231642,0.44502498768270016,0.0022134585815365426
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,2,20272803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,2,if2,0.7197685807562314,1.3596329876338675,0.8088504692115213,0.09363296567177286,1.4689250141382217,1.734421718865633,1.609761718660593,0.11118129547685385,0.1814589174464345,0.07439904706552625,0.6368794962763786,0.001772977822838584,2.0622012242674828,0.04814576031640172,0.0964153811801225,0.10371271264739335,0.5643683262169361,0.002400456585746724
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,2,20272803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.7686229013716493,1.0678750391745202,0.7539650297146261,0.1396693988722198,1.7614091522991657,1.8712997399270535,1.9565245546400547,0.054113737191073596,0.10854043532162905,0.11792291677556932,0.48464606422930956,0.001521519214293221,2.609227381646633,0.04946712509263307,0.09885920165106654,0.13309381203725934,0.5419976245611906,0.0020787763824046124
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,2,20272803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.8802294410137598,1.1452032452363083,0.6935509113177006,0.12684052331107004,1.5724177621304989,1.824037455022335,2.2520216405391693,0.044389684800989926,0.08628035406582057,0.09083663951605558,0.611744461581111,0.0012443697996786796,2.3237183168530464,0.04995057906489819,0.09976258361712098,0.12222796701826155,0.5409564450383186,0.0016671005214448087
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,2,20272803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.8845977736025354,1.004962720383159,0.6658559648177528,0.14442975180489676,1.7078860960900784,1.81195804849267,2.553170472383499,0.04789982922375202,0.09590024151839316,0.11259545828215778,0.5631748009473085,0.0013359225304157007,2.968771755695343,0.04546184849459678,0.09059516550041735,0.12673243274912238,0.5786705669015646,0.003173205244820565
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,2,20272803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.9661660673028498,1.0922094720724047,0.57999284887409,0.14439600341174066,1.7466373853385448,1.8358651734888554,2.7037289291620255,0.04478765930980444,0.08942397590726614,0.1059138800483197,0.5920073688030243,0.0022417963300540578,3.1075295507907867,0.04363577615004033,0.0873568772803992,0.11700933496467769,0.5957862548530102,0.0035546749641071074
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,3,20273803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.31097310613920826,1.0,0.954933062099063,nan,1.3811893127858639,1.7057408355176449,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,3,20273803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.5296985893664913,1.7033581969283536,0.8871887526181973,0.09644306435876963,1.712712999433279,1.7992916777729988,1.5482233874499798,0.031146613298915327,0.06133449194021523,0.10404741344973445,0.3668312467634678,0.0017142003562184982,1.677063301205635,0.060814681462943554,0.12153726513497531,0.11482988367788494,0.4449308644980192,0.0022017809242242947
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,3,20273803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,2,if2,0.720324036081239,1.3598753150215708,0.8083948568801697,0.09362711225237165,1.4689250141382217,1.7341202199459076,1.609761718660593,0.11118129547685385,0.1814589174464345,0.07439904706552625,0.6368794962763786,0.001772977822838584,2.062193714082241,0.048159150523133576,0.09647953044623137,0.10367639013566077,0.5645466111600399,0.0023735980175842997
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,3,20273803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.7682960053314367,1.0665977627390841,0.7536225328557561,0.1396264446024992,1.7614091522991657,1.8698195442557335,1.9565245546400547,0.054113737191073596,0.10854043532162905,0.11792291677556932,0.48464606422930956,0.001521519214293221,2.608808547258377,0.04937058943323791,0.0987067692913115,0.13288351660594344,0.5421456955373287,0.0020892084467050154
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,3,20273803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.8795995930826709,1.1448707099592672,0.6932123662984692,0.12674012476084184,1.5724177621304989,1.8225087821483612,2.2520216405391693,0.044389684800989926,0.08628035406582057,0.09083663951605558,0.611744461581111,0.0012443697996786796,2.319904074072838,0.049857001984491944,0.09992809523828328,0.12202348257414997,0.540836401283741,0.0016560456897423137
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,3,20273803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.8845286227988605,1.0056037198686225,0.6654233747471139,0.14431760749038386,1.7078860960900784,1.8113659620285034,2.553170472383499,0.04789982922375202,0.09590024151839316,0.11259545828215778,0.5631748009473085,0.0013359225304157007,2.964090511202812,0.045277185970917344,0.0906499729026109,0.12664991081692278,0.5780695546418428,0.0031813017558306456
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,3,20273803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.966375145517432,1.092531231447988,0.5794326928913385,0.14441128166354433,1.7466373853385448,1.8349915631115437,2.7037289291620255,0.04478765930980444,0.08942397590726614,0.1059138800483197,0.5920073688030243,0.0022417963300540578,3.1036177650094032,0.04350187233649194,0.08698007836937904,0.1168994300533086,0.5959323048591614,0.003580521501135081
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,4,20274803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.3105701115670585,1.0,0.9550037303141659,nan,1.3811893127858639,1.705383412539959,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,4,20274803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.5289721530875516,1.703229426741973,0.8874532233756828,0.09636073696370027,1.712712999433279,1.7990971133112907,1.5482233874499798,0.031146613298915327,0.06133449194021523,0.10404741344973445,0.3668312467634678,0.0017142003562184982,1.676222413778305,0.060804327367804945,0.12165318452753127,0.11480521480552852,0.4448597878217697,0.002193684435042087
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,4,20274803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,2,if2,0.7196319384685009,1.3604344468193446,0.8087827956667721,0.09361829563063018,1.4689250141382217,1.7340800277888775,1.609761718660593,0.11118129547685385,0.1814589174464345,0.07439904706552625,0.6368794962763786,0.001772977822838584,2.0621944218873978,0.04815323441289365,0.09643266466446221,0.10367160174064338,0.5644669681787491,0.002381772363150958
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,4,20274803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.7679596595646008,1.0671561648569259,0.7541882490210013,0.13957475156200175,1.7614091522991657,1.8704392686486244,1.9565245546400547,0.054113737191073596,0.10854043532162905,0.11792291677556932,0.48464606422930956,0.001521519214293221,2.6090279892086983,0.049200563109479845,0.09847648604772985,0.1329713724553585,0.5421868059784174,0.0020910768434987403
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,4,20274803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.8793593172701236,1.1450592571082203,0.6942037415197395,0.12673963819231307,1.5724177621304989,1.8239193335175514,2.2520216405391693,0.044389684800989926,0.08628035406582057,0.09083663951605558,0.611744461581111,0.0012443697996786796,2.322209522128105,0.049906203988939524,0.09989243862219155,0.12221205746755004,0.5407901648432016,0.0016742628067731857
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,4,20274803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.884212672348388,1.005519194466866,0.6663546226915888,0.1443336058636101,1.7078860960900784,1.8122500702738762,2.553170472383499,0.04789982922375202,0.09590024151839316,0.11259545828215778,0.5631748009473085,0.0013359225304157007,2.968112990260124,0.045362510601989925,0.09056122251786292,0.1267732665874064,0.5784961804747581,0.0031918894819682464
cnn6_vgg,manual_l2_w_if,weights + IF,42,1,4,20274803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_if_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.9660105964506358,1.0925093324946362,0.5802997196891543,0.14436075638751594,1.7466373853385448,1.8356408774852753,2.7037289291620255,0.04478765930980444,0.08942397590726614,0.1059138800483197,0.5920073688030243,0.0022417963300540578,3.1090079620480537,0.04343554377555847,0.08718809555284679,0.11698152241297066,0.5961169637739658,0.003605433812481351
cnn6_vgg,manual_l2_w_bn_if,weights + BN + IF,42,0.5,0,20260803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.1552619286852026,1.0,0.9881569547210943,nan,1.3988279812037945,1.4856400676071644,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_bn_if,weights + BN + IF,42,0.5,0,20260803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.30489050513847826,1.9637171051549365,0.9544919267751732,0.0454874865862788,1.5222117267549038,1.521023791283369,1.2570701092481613,0.03015494777355343,0.12194333551451564,0.08537835301831365,0.4328019181266427,0.000624753982265247,1.3017431907355785,0.06371844408567995,0.12752213375642896,0.08524505817331374,0.430434862151742,0.0006626674003200606
cnn6_vgg,manual_l2_w_bn_if,weights + BN + IF,42,0.5,0,20260803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth,2,if2,0.43947958778599694,1.4414341554729284,0.9085103373261363,0.055675307098700076,1.3413934260606766,1.4275838322937489,1.3653441928327084,0.14137096516788006,0.17941657360643148,0.06458951346576214,0.6375557892024517,0.0003169312703903415,1.462658379226923,0.04946907109115273,0.0988642608281225,0.07315285177901387,0.5738794635981321,0.0003463589355305885
cnn6_vgg,manual_l2_w_bn_if,weights + BN + IF,42,0.5,0,20260803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth,3,if3,0.49953055604826996,1.1366410862556706,0.8788285148243248,0.09040574638210998,1.5436770506203175,1.571017749607563,1.660785272717476,0.05646499234717339,0.11368031264282763,0.09379041311331093,0.5134540349245071,0.0002593994086055318,1.7350564450025558,0.05421291943639517,0.1084482604637742,0.09714095247909427,0.5207478944212198,0.0002106647048094601
cnn6_vgg,manual_l2_w_bn_if,weights + BN + IF,42,0.5,0,20260803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth,4,if4,0.5803125474656845,1.1617158158581364,0.8405993038790136,0.07889389505191725,1.3633216135203838,1.4753016978502274,1.9098565131425858,0.04262527101673186,0.08588782954029739,0.0715843690559268,0.6348071824759245,0.00032277009540848667,1.821638084948063,0.0487706697313115,0.0977980934549123,0.08381983474828303,0.5711735170334578,0.00020334671626187628
cnn6_vgg,manual_l2_w_bn_if,weights + BN + IF,42,0.5,0,20260803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth,5,if5,0.594528998462917,1.0244979210932417,0.8285506690677967,0.10029345142598055,1.5222757048904896,1.5510202199220657,2.144558034837246,0.04881379927974194,0.09756407211534679,0.09468895848840475,0.5652739759534597,0.0003011275257449597,2.1377656534314156,0.048359149834141135,0.09684690949507058,0.09829497593455017,0.5649283193051815,0.00023479850415242254
cnn6_vgg,manual_l2_w_bn_if,weights + BN + IF,42,0.5,0,20260803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth,6,if6,0.6933216979186356,1.166169690143181,0.7705459965044058,0.11545926697400151,1.7058405876159668,1.756208561360836,2.384370654821396,0.04661809094250202,0.09321594052016735,0.10284110228531063,0.5798816177994013,0.0017180150425701868,2.456235833466053,0.0466377092525363,0.09336292324587703,0.10900111892260611,0.5732583701610565,0.0018061423215840477
cnn6_vgg,manual_l2_w_bn_if,weights + BN + IF,42,0.5,1,20261803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth,0,post_input_if,0.15535322305174096,1.0,0.9881468520377177,nan,1.3988279812037945,1.4856879189610481,,,,,,,,,,,,
cnn6_vgg,manual_l2_w_bn_if,weights + BN + IF,42,0.5,1,20261803,16,16,post_input_if,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn6_vgg_L[16]_fashion_spectral_mne_cnn6_vgg_manual_l2_w_bn_if_rc0p00025_seed42_ep30_L16_trainT0.pth,1,if1,0.30489539501602836,1.9625945894568395,0.9544982615122884,0.04548443093591807,1.5222117267549038,1.5211260542273521,1.2570701092481613,0.03015494777355343,0.12194333551451564,0.08537835301831365,0.4328019181266427,0.000624753982265247,1.3019913211464882,0.06385624106042087,0.12760076439008117,0.08525680331513286,0.43046670220792294,0.0006590084039999056
