method,epoch,lr,train_ce,train_objective,train_online_acc,val_ce,val_acc,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median
weights_only,11,0.007499999999999999,0.3382046852493286,0.40925254800796507,87.776,0.36723393878936766,86.72,21,7.934542179107666,7.6173224449157715,8.040251731872559,1.0597174167633057,1.0683674812316895,1.0285826921463013
weights_only,12,0.007033683215379001,0.3351195739841461,0.40544429032325746,87.728,0.3673270302772522,86.42,21,7.9300217628479,7.586418151855469,8.042827606201172,1.062628984451294,1.071595549583435,1.028679609298706
weights_only,13,0.0065450849718747366,0.3284635496902466,0.39811904500961304,88.104,0.3569176057815552,87.0,21,7.9256911277771,7.559729099273682,8.043791770935059,1.0656614303588867,1.075013518333435,1.0318458080291748
weights_only,14,0.006039558454088796,0.31981216388225553,0.38884897430419924,88.29,0.3600266799926758,86.75,21,7.921241283416748,7.5333051681518555,8.041276931762695,1.0689829587936401,1.078758716583252,1.0358633995056152
weights_only,15,0.0055226423163382676,0.31649497496604917,0.38496648352622986,88.318,0.36189492540359497,86.63,21,7.917767524719238,7.509270668029785,8.042901992797852,1.0713615417480469,1.081472396850586,1.0358741283416748
weights_only,16,0.005000000000000001,0.3113030340003967,0.37925339782714845,88.668,0.3533287576675415,87.32,21,7.914258003234863,7.487061500549316,8.04550838470459,1.0739887952804565,1.0844225883483887,1.0387967824935913
weights_only,17,0.0044773576836617335,0.3102007043647766,0.37767934084892274,88.564,0.3587084218978882,86.87,21,7.911081790924072,7.465829849243164,8.045862197875977,1.0761568546295166,1.086873173713684,1.0398056507110596
weights_only,18,0.003960441545911203,0.30757753902435303,0.3746230172920227,88.768,0.3491824411392212,87.48,21,7.90819787979126,7.4476423263549805,8.045044898986816,1.0782190561294556,1.0891380310058594,1.042927861213684
weights_only,19,0.003454915028125263,0.3015544553661346,0.36822292086601255,88.948,0.35070574188232423,87.15,21,7.9056396484375,7.432921409606934,8.044500350952148,1.0801279544830322,1.0913059711456299,1.0439621210098267
weights_only,20,0.0029663167846209998,0.30020876870155333,0.3665487736320496,89.024,0.3506378908157349,87.11,21,7.903441429138184,7.419932842254639,8.044004440307617,1.0817315578460693,1.0931189060211182,1.0468347072601318
weights_only,21,0.002500000000000001,0.29592422179222105,0.3619801075172424,89.194,0.35101632919311526,87.12,21,7.901777744293213,7.408585548400879,8.043621063232422,1.0830014944076538,1.094516396522522,1.0473040342330933
weights_only,22,0.0020610737385376348,0.29573047310352324,0.36154947346687316,89.288,0.3483324083328247,87.45,21,7.900142192840576,7.3994903564453125,8.043353080749512,1.0842560529708862,1.0959274768829346,1.0496703386306763
weights_only,23,0.0016543469682057104,0.2925828169155121,0.3582043276977539,89.234,0.34589116773605344,87.69,21,7.898909091949463,7.391946792602539,8.042970657348633,1.0852042436599731,1.096988320350647,1.051089882850647
weights_only,24,0.0012842758726130299,0.29068876589775083,0.35615439358711243,89.352,0.3434776554107666,87.35,21,7.897890567779541,7.385926723480225,8.04335880279541,1.0859858989715576,1.097869634628296,1.0525519847869873
weights_only,25,0.0009549150281252634,0.28976937890052795,0.3551145504760742,89.354,0.3442210892677307,87.55,21,7.897170066833496,7.3812255859375,8.04377555847168,1.0865262746810913,1.0984700918197632,1.0530545711517334
weights_only,26,0.0006698729810778065,0.28541847648620605,0.35067811398506166,89.572,0.3419597379684448,87.71,21,7.896660327911377,7.378059387207031,8.043900489807129,1.0869433879852295,1.0989431142807007,1.0537726879119873
weights_only,27,0.00043227271178699516,0.2849405209541321,0.35014069310188295,89.654,0.33981962032318114,87.6,21,7.896341800689697,7.3759613037109375,8.043963432312012,1.087195634841919,1.099228858947754,1.0542210340499878
weights_only,28,0.00024471741852423234,0.2845883574295044,0.3497520792388916,89.546,0.3444500539779663,87.72,21,7.896148681640625,7.374711036682129,8.043889045715332,1.087340235710144,1.0993967056274414,1.0543442964553833
weights_only,29,0.00010926199633097157,0.2846203261756897,0.3497647403717041,89.63,0.34276413888931273,87.61,21,7.896061420440674,7.374192237854004,8.04389762878418,1.0874098539352417,1.0994763374328613,1.0546146631240845
weights_only,30,2.7390523158632995e-05,0.28369623362541196,0.34883316442489626,89.656,0.33869489135742187,87.56,21,7.896046161651611,7.374059200286865,8.04389762878418,1.0874288082122803,1.0994977951049805,1.0546796321868896
all_parameters,1,0.01,0.8348835077857971,1.2876626849365234,70.614,0.5447705896377564,80.11,21,7.918589115142822,7.89561653137207,7.930417537689209,1.0072388648986816,1.0092921257019043,0.9911447167396545
all_parameters,2,0.009972609476841367,0.5030447276878357,0.9488061930656433,81.57,0.47664412059783934,83.21,21,7.834658145904541,7.7853498458862305,7.854772090911865,1.0043569803237915,1.007867455482483,0.9822961688041687
all_parameters,3,0.009890738003669028,0.44995074325561524,0.8878786643218994,83.506,0.46102413024902344,83.19,21,7.752641201019287,7.669231414794922,7.778976917266846,0.9997158050537109,1.0041388273239136,0.9744733572006226
all_parameters,4,0.009755282581475769,0.4249184143924713,0.8550391436195374,84.424,0.41877804489135745,84.9,21,7.672165870666504,7.558784008026123,7.706744194030762,0.9950615763664246,1.0003223419189453,0.9683818817138672
all_parameters,5,0.009567727288213004,0.3993294936275482,0.8218717155075074,85.28,0.4092736162185669,85.0,21,7.593934535980225,7.44920539855957,7.638357639312744,0.9908474683761597,0.9967561364173889,0.9642797112464905
all_parameters,6,0.009330127018922194,0.3850383445549011,0.8002231188964843,86.078,0.3913911804199219,85.87,21,7.518540382385254,7.34425687789917,7.570047378540039,0.9863120317459106,0.9928541779518127,0.9568738341331482
all_parameters,7,0.009045084971874737,0.37308420050621033,0.7812230011367798,86.43,0.3914725225448608,85.41,21,7.446422576904297,7.242700099945068,7.505230903625488,0.9817615747451782,0.988878071308136,0.9514679312705994
all_parameters,8,0.00871572412738697,0.36253829929351805,0.7639678610420227,86.888,0.3913098100662231,85.94,21,7.377227783203125,7.143087863922119,7.443732738494873,0.9775761365890503,0.9853270649909973,0.9454795122146606
all_parameters,9,0.008345653031794291,0.35717337028503415,0.7522716812515259,86.902,0.3740338116645813,86.35,21,7.311399936676025,7.051703453063965,7.383809566497803,0.9734389185905457,0.9815713167190552,0.9441508650779724
all_parameters,10,0.007938926261462365,0.3442146060371399,0.7333457539176941,87.378,0.3706620277404785,86.63,21,7.249427318572998,6.964956283569336,7.331408977508545,0.9697529077529907,0.9784829020500183,0.9391072988510132
all_parameters,11,0.007499999999999999,0.3398634858608246,0.7234400991630554,87.548,0.3713952199935913,86.45,21,7.191277027130127,6.88339900970459,7.275284290313721,0.9663160443305969,0.9754964709281921,0.9346593022346497
all_parameters,12,0.007033683215379001,0.3355517739582062,0.7139564407730102,87.654,0.37757406520843506,86.18,21,7.137112617492676,6.805009841918945,7.228115081787109,0.9630100131034851,0.9727309346199036,0.9295573234558105
all_parameters,13,0.0065450849718747366,0.3295259647846222,0.7031698436164856,87.89,0.3673286891937256,86.79,21,7.0867156982421875,6.7310638427734375,7.182997226715088,0.9601927995681763,0.9702868461608887,0.9268112182617188
all_parameters,14,0.006039558454088796,0.324341480178833,0.6936029508209228,88.208,0.3547411566734314,87.14,21,7.040721893310547,6.664576053619385,7.137057781219482,0.9575015902519226,0.9679586887359619,0.925010621547699
all_parameters,15,0.0055226423163382676,0.31746926935195924,0.6827563334274293,88.46,0.35455259742736817,86.99,21,6.998748779296875,6.602247714996338,7.10051155090332,0.9552593231201172,0.9661413431167603,0.9236622452735901
all_parameters,16,0.005000000000000001,0.31312991580963134,0.6748437900543213,88.47,0.35031509790420534,87.17,21,6.960885047912598,6.547638416290283,7.065669536590576,0.9533991813659668,0.9646607041358948,0.9196637272834778
all_parameters,17,0.0044773576836617335,0.31235544625282285,0.6708824863433838,88.504,0.3551336093902588,86.8,21,6.926912784576416,6.498167991638184,7.033453941345215,0.9518709182739258,0.9634109139442444,0.9186168313026428
all_parameters,18,0.003960441545911203,0.3068387451648712,0.662544630317688,88.786,0.3507054740905762,86.91,21,6.8972625732421875,6.454138278961182,7.006631374359131,0.9502110481262207,0.962081253528595,0.9169880747795105
all_parameters,19,0.003454915028125263,0.30353601630210875,0.6567706023788452,88.924,0.34291064281463624,87.92,21,6.87139892578125,6.415729522705078,6.983489990234375,0.9489811062812805,0.961068332195282,0.9166781902313232
all_parameters,20,0.0029663167846209998,0.3013128190803528,0.6524251960372924,89.078,0.34385419864654543,87.54,21,6.8493428230285645,6.381999492645264,6.964382648468018,0.9478219747543335,0.9601517915725708,0.9153631925582886
all_parameters,21,0.002500000000000001,0.2983992132377625,0.6477182630348206,89.076,0.3447627395629883,87.39,21,6.830596923828125,6.354488849639893,6.947122097015381,0.9470283389091492,0.9595817923545837,0.9142947196960449
all_parameters,22,0.0020610737385376348,0.2950121515274048,0.6428440311813355,89.21,0.34019092283248903,87.93,21,6.815235137939453,6.332146644592285,6.933295726776123,0.9463971853256226,0.959113359451294,0.9139604568481445
all_parameters,23,0.0016543469682057104,0.2918795073127747,0.6384954275512695,89.258,0.34061735286712647,87.52,21,6.802913188934326,6.313357353210449,6.922111988067627,0.9458833932876587,0.9587149024009705,0.9137865900993347
all_parameters,24,0.0012842758726130299,0.29042626881599426,0.6360863090515136,89.426,0.3374210498809814,87.81,21,6.793331146240234,6.299460411071777,6.913288593292236,0.9455426931381226,0.9584821462631226,0.9145781397819519
all_parameters,25,0.0009549150281252634,0.2902981360721588,0.6352305479049682,89.3,0.33657747354507445,87.94,21,6.786201000213623,6.288949012756348,6.906372547149658,0.9452703595161438,0.9582906365394592,0.9146021008491516
all_parameters,26,0.0006698729810778065,0.289869347448349,0.6342718232154846,89.43,0.33556615409851076,87.52,21,6.78122091293335,6.281513690948486,6.902092933654785,0.9450613856315613,0.9581358432769775,0.9148388504981995
all_parameters,27,0.00043227271178699516,0.2867935272789002,0.630836637763977,89.536,0.33447020797729493,87.82,21,6.778026580810547,6.276852607727051,6.898982048034668,0.9449243545532227,0.9580374956130981,0.9146478772163391
all_parameters,28,0.00024471741852423234,0.2865409766435623,0.6303644655799866,89.516,0.33797139320373537,87.93,21,6.7762131690979,6.274074554443359,6.897378444671631,0.9448494911193848,0.9579832553863525,0.914563775062561
all_parameters,29,0.00010926199633097157,0.28783427602767947,0.631542565536499,89.468,0.33738515338897707,87.89,21,6.775404930114746,6.272862911224365,6.896592617034912,0.9448140859603882,0.9579585194587708,0.9144992232322693
all_parameters,30,2.7390523158632995e-05,0.28432361649513244,0.6279873468017578,89.54,0.3391367642402649,87.62,21,6.77520751953125,6.272555351257324,6.89639949798584,0.9448087811470032,0.9579552412033081,0.9144814014434814
