C,T,L,0,0.02,0.04,0.06,0.08,0.1,0.12,0.14,0.16,0.18,0.2,0.22,0.24,0.26,0.28,0.3,0.32,0.34,0.36,0.38,0.4,0.42,0.44,0.46,0.48,0.5,0.52,0.54,0.56,0.58,0.6,0.62,0.64,0.66,0.68,0.7,0.72,0.74,0.76,0.78,0.8,0.82,0.84,0.86,0.88,0.9,0.92,0.94,0.96,0.98,1
4,8,16,94.490000,94.440000,94.400000,94.950000,94.480000,94.840000,95.150000,95.130000,94.950000,95.190000,95.260000,95.170000,95.010000,95.230000,94.930000,94.590000,94.190000,94.310000,93.440000,92.590000,92.070000,91.260000,90.830000,89.770000,88.720000,87.880000,86.910000,86.280000,84.750000,83.990000,82.640000,83.120000,81.550000,80.240000,79.630000,78.730000,77.840000,76.600000,75.870000,74.930000,74.560000,73.800000,72.940000,71.790000,70.440000,70.020000,68.430000,68.150000,67.600000,66.490000,65.210000
4,16,16,95.180000,95.300000,95.210000,95.110000,94.860000,93.540000,92.100000,91.000000,89.210000,87.800000,85.950000,84.480000,83.180000,82.040000,79.950000,78.850000,77.160000,76.170000,74.050000,73.060000,72.240000,70.990000,69.300000,67.930000,66.920000,65.500000,64.120000,63.470000,61.850000,61.580000,59.770000,59.060000,57.900000,56.610000,55.200000,54.590000,53.200000,52.980000,51.830000,51.190000,48.800000,49.300000,48.170000,47.780000,46.270000,44.990000,44.280000,43.710000,42.780000,41.150000,41.110000
4,32,16,92.680000,91.760000,88.320000,87.410000,86.930000,86.870000,86.440000,85.510000,84.060000,82.060000,80.490000,78.010000,76.300000,74.350000,73.030000,71.490000,70.190000,69.300000,67.900000,67.260000,66.370000,66.520000,65.360000,65.270000,65.060000,64.370000,63.520000,63.020000,63.330000,63.150000,62.570000,62.350000,62.160000,61.880000,61.630000,61.580000,61.310000,60.830000,60.970000,60.580000,60.470000,60.420000,59.880000,59.410000,59.400000,59.080000,58.990000,58.550000,58.560000,58.410000,58.350000
4,16,32,93.410000,93.330000,93.660000,92.920000,84.880000,70.820000,56.290000,46.340000,39.620000,35.330000,33.290000,31.190000,29.850000,28.520000,27.230000,26.470000,25.700000,25.400000,24.600000,24.770000,24.090000,23.720000,23.060000,23.290000,22.710000,22.230000,22.320000,22.110000,21.550000,21.310000,21.130000,20.840000,20.630000,20.460000,20.140000,20.120000,20.150000,19.980000,19.680000,19.470000,19.300000,19.010000,18.740000,19.080000,19.360000,18.510000,18.520000,18.290000,18.450000,18.240000,18.160000
8,16,2,98.200000,98.230000,98.130000,98.150000,98.060000,98.170000,98.170000,98.140000,98.020000,98.030000,98.060000,97.970000,97.890000,97.840000,97.750000,97.890000,97.800000,97.670000,97.910000,97.730000,97.770000,97.720000,97.570000,97.630000,97.480000,97.570000,97.540000,97.360000,97.480000,97.460000,97.330000,97.330000,97.300000,97.260000,97.220000,97.100000,97.210000,96.920000,97.090000,96.950000,97.130000,96.720000,96.630000,96.580000,96.330000,96.450000,96.230000,96.230000,96.140000,96.100000,95.730000
8,16,4,98.410000,98.350000,98.350000,98.390000,98.320000,98.080000,97.800000,97.430000,97.030000,96.510000,95.850000,95.540000,94.790000,94.290000,94.220000,93.590000,93.080000,92.880000,92.390000,92.530000,92.370000,92.140000,91.610000,91.460000,91.120000,90.840000,90.650000,90.740000,90.500000,89.970000,89.970000,89.810000,89.710000,89.760000,89.430000,89.500000,89.300000,89.330000,88.980000,88.980000,89.030000,89.140000,89.070000,89.040000,89.140000,89.000000,88.860000,89.160000,88.830000,88.850000,88.570000
8,16,8,98.120000,98.060000,97.980000,97.820000,97.540000,97.510000,97.430000,97.420000,97.350000,97.040000,96.960000,96.860000,96.410000,96.080000,95.560000,95.250000,95.150000,94.420000,94.450000,93.860000,93.480000,92.930000,92.760000,92.490000,91.900000,91.700000,91.070000,91.030000,90.600000,90.400000,89.860000,89.590000,88.740000,88.900000,88.330000,87.990000,87.470000,87.390000,87.740000,87.000000,86.280000,86.280000,85.700000,85.790000,85.170000,84.730000,84.460000,84.190000,84.430000,83.730000,83.250000
8,16,16,98.320000,98.370000,98.290000,98.300000,98.250000,97.850000,97.560000,96.960000,96.300000,96.080000,95.250000,94.900000,94.140000,93.270000,92.170000,91.380000,90.560000,89.360000,88.450000,87.120000,85.430000,84.090000,82.900000,81.770000,80.180000,79.210000,77.850000,77.040000,75.760000,74.900000,74.190000,73.280000,72.750000,71.750000,71.180000,70.210000,70.070000,68.770000,68.460000,67.990000,68.120000,67.540000,66.930000,66.150000,65.930000,65.380000,65.320000,65.250000,64.300000,63.880000,64.070000
8,16,32,98.230000,98.250000,98.290000,98.100000,97.540000,97.070000,96.300000,96.160000,95.840000,95.470000,94.780000,94.360000,93.340000,92.290000,90.600000,89.530000,87.590000,86.340000,84.630000,83.230000,82.120000,80.460000,79.310000,77.910000,77.030000,77.040000,75.470000,74.950000,74.250000,73.730000,73.250000,72.420000,71.820000,71.110000,71.390000,70.410000,69.720000,69.840000,69.380000,69.280000,69.060000,68.870000,68.240000,67.400000,67.270000,66.800000,66.150000,66.240000,65.910000,65.790000,65.190000
32,16,2,98.970000,98.960000,98.940000,99.000000,98.880000,98.870000,98.900000,98.840000,98.810000,98.850000,98.760000,98.770000,98.700000,98.700000,98.530000,98.360000,98.340000,98.340000,98.120000,97.900000,97.740000,97.450000,97.360000,97.030000,96.570000,96.470000,96.140000,95.880000,95.160000,94.710000,93.940000,93.450000,92.430000,91.910000,91.290000,90.840000,89.420000,87.840000,87.560000,86.320000,85.080000,84.330000,82.930000,82.020000,80.620000,79.260000,77.800000,76.930000,75.200000,74.540000,72.820000
