dataset,model,method,method_label,seed,L,T,site,sigma,sigma_scale,scale_reference,actual_sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn2,old_detach,MNE-L2,43,16,4,post_input_if,0,post_input_if_rms,1.79998161,0,0,20303818,69.050000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,43,16,4,post_input_if,0.5,post_input_if_rms,1.79998161,0.899990804,0,20303918,33.520000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,43,16,4,post_input_if,0.5,post_input_if_rms,1.79998161,0.899990804,1,20303919,33.200000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,43,16,4,post_input_if,0.5,post_input_if_rms,1.79998161,0.899990804,2,20303920,33.520000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,43,16,4,post_input_if,0,post_input_if_rms,1.79262463,0,0,20303818,71.430000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,43,16,4,post_input_if,0.5,post_input_if_rms,1.79262463,0.896312317,0,20303918,34.620000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,43,16,4,post_input_if,0.5,post_input_if_rms,1.79262463,0.896312317,1,20303919,35.780000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,orthogonal,Orthogonal,43,16,4,post_input_if,0.5,post_input_if_rms,1.79262463,0.896312317,2,20303920,35.650000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_orthogonal_rc0p0001_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,43,16,4,post_input_if,0,post_input_if_rms,1.79575561,0,0,20303818,70.220000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,43,16,4,post_input_if,0.5,post_input_if_rms,1.79575561,0.897877806,0,20303918,35.280000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,43,16,4,post_input_if,0.5,post_input_if_rms,1.79575561,0.897877806,1,20303919,35.560000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg,No Reg,43,16,4,post_input_if,0.5,post_input_if_rms,1.79575561,0.897877806,2,20303920,35.850000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,43,16,4,post_input_if,0,post_input_if_rms,1.42658718,0,0,20303818,74.700000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,43,16,4,post_input_if,0.5,post_input_if_rms,1.42658718,0.713293589,0,20303918,37.030000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,43,16,4,post_input_if,0.5,post_input_if_rms,1.42658718,0.713293589,1,20303919,37.300000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,l2,L2,43,16,4,post_input_if,0.5,post_input_if_rms,1.42658718,0.713293589,2,20303920,37.900000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_l2_rcnone_seed43_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,44,16,4,post_input_if,0,post_input_if_rms,1.81286635,0,0,20304818,77.160000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,44,16,4,post_input_if,0.5,post_input_if_rms,1.81286635,0.906433173,0,20304918,34.760000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
fashion_mnist,cnn2,old_detach,MNE-L2,44,16,4,post_input_if,0.5,post_input_if_rms,1.81286635,0.906433173,1,20304919,33.900000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_old_detach_rc0p0001_seed44_ep30_L16_trainT0.pth
