arch,hidden_size,regularizer,if_mode,L,T,seed,sigma,acc,checkpoint,matrix_csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.00,87.350000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.05,87.300000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.10,87.240000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.15,86.870000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.20,86.920000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.25,86.930000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.30,86.910000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.35,86.850000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.40,86.680000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.45,86.540000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.50,86.690000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.55,86.240000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.60,86.030000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.65,85.820000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.70,85.400000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.75,85.310000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.80,85.190000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.85,84.720000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.90,84.600000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,0.95,84.270000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,40,1.00,84.280000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_40/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.00,87.190000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.05,87.150000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.10,87.000000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.15,86.930000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.20,87.040000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.25,86.900000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.30,86.680000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.35,86.650000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.40,86.800000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.45,86.460000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.50,86.450000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.55,85.880000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.60,86.260000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.65,85.830000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.70,85.580000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.75,85.540000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.80,84.900000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.85,84.430000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.90,84.320000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,0.95,83.780000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,41,1.00,83.720000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_41/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.00,87.320000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.05,87.200000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.10,87.220000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.15,87.360000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.20,87.120000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.25,87.070000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.30,87.000000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.35,86.920000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.40,86.890000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.45,86.490000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.50,86.470000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.55,86.220000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.60,86.580000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.65,85.970000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.70,85.850000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.75,85.710000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.80,84.710000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.85,85.240000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.90,84.870000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,0.95,84.770000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,42,1.00,84.140000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_42/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.00,87.230000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.05,87.140000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.10,87.110000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.15,87.060000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.20,87.180000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.25,86.700000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.30,86.840000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.35,86.600000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.40,86.470000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.45,86.420000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.50,86.550000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.55,86.000000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.60,86.000000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.65,85.590000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.70,85.570000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.75,85.290000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.80,85.230000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.85,84.890000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.90,84.530000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,0.95,84.390000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,43,1.00,83.920000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_43/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,44,0.00,87.460000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_44/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,44,0.05,87.270000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_44/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,44,0.10,87.070000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_44/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h64,64,weight_decay,rate_uniform,16,16,44,0.15,87.170000,,important results/fashion_mnist_fc3rev_three_regs/noise_sweep_rate_uniform_L16_T16/fc3rev_h64/weight_decay/seed_44/noise_sweep_matrix_fashion_mnist_fc3rev_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
