arch,c1,c2,size_label,regularizer,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
cnn2_c8_c16,8,16,c8c16,mne_l2,42,16,16,rate_uniform,0.9,90.45,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,42,16,16,rate_uniform,0.95,90.51,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,42,16,16,rate_uniform,1.0,90.44,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed42_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_42/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.0,97.14,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.05,97.19,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.1,97.18,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.15,97.25,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.2,97.21,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.25,97.02,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.3,97.09,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.35,96.76,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.4,96.82,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.45,96.81,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.5,96.96,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.55,96.72,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.6,96.85,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.65,96.75,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.7,96.65,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.75,96.4,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.8,96.55,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.85,96.54,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.9,96.48,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,0.95,96.49,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,43,16,16,rate_uniform,1.0,96.69,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed43_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_43/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.0,94.15,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.05,94.13,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.1,94.33,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.15,94.11,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.2,94.26,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.25,94.25,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.3,94.42,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.35,94.01,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.4,94.25,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.45,94.18,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.5,94.31,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.55,94.58,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.6,94.24,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.65,94.28,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.7,94.05,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.75,94.04,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.8,94.2,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.85,93.84,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.9,93.96,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,0.95,93.85,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,mne_l2,44,16,16,rate_uniform,1.0,93.71,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed44_ablation_mne_l2_l16_cnn2_c8_c16_rc5em02.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/mne_l2/seed_44/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.0,98.96,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.05,98.94,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.1,98.93,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.15,98.94,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.2,98.81,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.25,98.81,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.3,98.75,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.35,98.42,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.4,98.18,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.45,97.75,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.5,97.3,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.55,96.71,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.6,95.67,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.65,95.02,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.7,93.55,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
cnn2_c8_c16,8,16,c8c16,weight_decay,40,16,16,rate_uniform,0.75,92.71,mnist-checkpoints/cnn2_c8_c16_L[16]_strict_seed40_ablation_wd_l16_cnn2_c8_c16.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c8_c16/weight_decay/seed_40/noise_sweep_matrix_mnist_cnn2_c8_c16_T16_mode_rate_uniform_schedule_normal_seed_40.csv
