dataset,model,method,method_label,seed,L,T,site,sigma,noise_repeat,noise_seed,accuracy,checkpoint
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_input_if,0.25,2,20300903,81.580000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_input_if,0.5,0,20301001,77.220000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_input_if,0.5,1,20301002,77.470000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_input_if,0.5,2,20301003,77.090000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_input_if,1,0,20301101,55.910000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_input_if,1,1,20301102,55.960000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,post_input_if,1,2,20301103,55.560000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,both,0,0,20300801,82.950000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,both,0.25,0,20300901,76.200000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,both,0.25,1,20300902,75.630000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
fashion_mnist,cnn2,no_reg_current,No Reg,40,16,16,both,0.25,2,20300903,75.350000,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/QCFS_simulation/fashion_mnist-checkpoints/cnn2_L[16]_fashion_spectral_mne_cnn2_no_reg_current_rcnone_seed40_ep30_L16_trainT0.pth
