arch,regularizer,seed,L,T,sigma,acc,checkpoint,matrix_csv
fc2_h8,weight_decay,40,16,16,1.0,79.42,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,weight_decay,41,16,16,0.0,87.26,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,weight_decay,41,16,16,0.1,87.26,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,weight_decay,41,16,16,0.2,87.0,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,weight_decay,41,16,16,0.3,86.57,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,weight_decay,41,16,16,0.4,86.12,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,weight_decay,41,16,16,0.5,85.11,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,weight_decay,41,16,16,0.6,84.71,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,weight_decay,41,16,16,0.7,84.37,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,weight_decay,41,16,16,0.8,82.67,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,weight_decay,41,16,16,0.9,80.86,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,weight_decay,41,16,16,1.0,79.57,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,weight_decay,42,16,16,0.0,82.01,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,weight_decay,42,16,16,0.1,81.85,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,weight_decay,42,16,16,0.2,81.43,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,weight_decay,42,16,16,0.3,80.98,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,weight_decay,42,16,16,0.4,79.89,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,weight_decay,42,16,16,0.5,79.34,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,weight_decay,42,16,16,0.6,77.74,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,weight_decay,42,16,16,0.7,76.12,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,weight_decay,42,16,16,0.8,74.75,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,weight_decay,42,16,16,0.9,73.19,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,weight_decay,42,16,16,1.0,71.57,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h8,weight_decay,43,16,16,0.0,87.28,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,weight_decay,43,16,16,0.1,87.15,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,weight_decay,43,16,16,0.2,86.81,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,weight_decay,43,16,16,0.3,86.68,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,weight_decay,43,16,16,0.4,86.15,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,weight_decay,43,16,16,0.5,85.45,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,weight_decay,43,16,16,0.6,84.46,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,weight_decay,43,16,16,0.7,83.45,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,weight_decay,43,16,16,0.8,81.84,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,weight_decay,43,16,16,0.9,80.61,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,weight_decay,43,16,16,1.0,79.11,mnist-checkpoints/fc2_h8_L[16]_strict_seed43_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_43/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h8,weight_decay,44,16,16,0.0,81.1,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,weight_decay,44,16,16,0.1,80.96,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,weight_decay,44,16,16,0.2,80.69,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,weight_decay,44,16,16,0.3,79.7,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,weight_decay,44,16,16,0.4,79.24,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,weight_decay,44,16,16,0.5,77.85,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,weight_decay,44,16,16,0.6,76.34,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,weight_decay,44,16,16,0.7,74.96,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,weight_decay,44,16,16,0.8,72.41,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,weight_decay,44,16,16,0.9,69.99,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,weight_decay,44,16,16,1.0,68.68,mnist-checkpoints/fc2_h8_L[16]_strict_seed44_ablation_wd_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/weight_decay/seed_44/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h8,no_regularization,40,16,16,0.0,86.94,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,no_regularization,40,16,16,0.1,85.92,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,no_regularization,40,16,16,0.2,83.32,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,no_regularization,40,16,16,0.3,78.51,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,no_regularization,40,16,16,0.4,73.45,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,no_regularization,40,16,16,0.5,67.95,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,no_regularization,40,16,16,0.6,61.7,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,no_regularization,40,16,16,0.7,57.41,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,no_regularization,40,16,16,0.8,52.43,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,no_regularization,40,16,16,0.9,49.2,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,no_regularization,40,16,16,1.0,45.53,mnist-checkpoints/fc2_h8_L[16]_strict_seed40_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_40/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h8,no_regularization,41,16,16,0.0,87.18,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,no_regularization,41,16,16,0.1,86.46,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,no_regularization,41,16,16,0.2,84.0,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,no_regularization,41,16,16,0.3,80.71,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,no_regularization,41,16,16,0.4,75.15,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,no_regularization,41,16,16,0.5,69.26,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,no_regularization,41,16,16,0.6,63.58,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,no_regularization,41,16,16,0.7,58.67,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,no_regularization,41,16,16,0.8,54.0,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,no_regularization,41,16,16,0.9,49.8,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,no_regularization,41,16,16,1.0,46.42,mnist-checkpoints/fc2_h8_L[16]_strict_seed41_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h8,no_regularization,42,16,16,0.0,70.58,mnist-checkpoints/fc2_h8_L[16]_strict_seed42_ablation_none_l16_fc2_h8.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h8_h16/strict_seed_train_rate_uniform_L16_T16/fc2_h8/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h8_T16_mode_rate_uniform_schedule_normal_seed_42.csv
