method,checkpoint,parameter_type,layer,value
weights_only,final,gamma_rms,bns.17,1.0528736114501953
weights_only,final,gamma_rms,bns.18,0.9800993204116821
weights_only,final,gamma_rms,bns.19,1.0440062284469604
weights_only,final,gamma_rms,bns.20,0.9486962556838989
weights_only,final,gamma_rms,bns.21,1.0495939254760742
weights_only,final,gamma_rms,bns.22,0.9484268426895142
weights_only,final,gamma_rms,bns.23,1.043107509613037
weights_only,final,gamma_rms,bns.24,0.9601267576217651
weights_only,final,gamma_rms,bns.25,1.0399906635284424
weights_only,final,gamma_rms,bns.26,0.9731630682945251
weights_only,final,gamma_rms,bns.27,1.0363616943359375
weights_only,final,gamma_rms,bns.28,0.9731498956680298
weights_only,final,gamma_rms,bns.29,1.0336052179336548
weights_only,final,gamma_rms,bns.30,0.9482855200767517
weights_only,final,gamma_rms,bns.31,1.0350114107131958
weights_only,final,gamma_rms,bns.32,0.94022136926651
weights_only,final,gamma_rms,bns.33,1.0327339172363281
weights_only,final,gamma_rms,bns.34,0.9393258094787598
weights_only,final,gamma_rms,bns.35,1.035007357597351
weights_only,final,gamma_rms,bns.36,0.9604336619377136
weights_only,final,gamma_rms,bns.37,1.0289905071258545
weights_only,final,gamma_rms,bns.38,0.9523917436599731
weights_only,final,gamma_rms,bns.39,1.4545466899871826
weights_only,final,lambda,ifs.0,7.851987361907959
weights_only,final,lambda,ifs.1,7.807711601257324
weights_only,final,lambda,ifs.2,7.893674373626709
weights_only,final,lambda,ifs.3,7.887269496917725
weights_only,final,lambda,ifs.4,7.904407978057861
weights_only,final,lambda,ifs.5,7.8978352546691895
weights_only,final,lambda,ifs.6,7.964394569396973
weights_only,final,lambda,ifs.7,7.911163806915283
weights_only,final,lambda,ifs.8,7.886085510253906
weights_only,final,lambda,ifs.9,7.917413711547852
weights_only,final,lambda,ifs.10,7.9525604248046875
weights_only,final,lambda,ifs.11,7.925076007843018
weights_only,final,lambda,ifs.12,8.00981616973877
weights_only,final,lambda,ifs.13,7.9239068031311035
weights_only,final,lambda,ifs.14,7.999645709991455
weights_only,final,lambda,ifs.15,7.948366165161133
weights_only,final,lambda,ifs.16,8.03554630279541
weights_only,final,lambda,ifs.17,7.945406913757324
weights_only,final,lambda,ifs.18,7.9916582107543945
weights_only,final,lambda,ifs.19,7.952868461608887
weights_only,final,lambda,ifs.20,8.063253402709961
weights_only,final,lambda,ifs.21,7.948909759521484
weights_only,final,lambda,ifs.22,8.101816177368164
weights_only,final,lambda,ifs.23,7.955604076385498
weights_only,final,lambda,ifs.24,8.025361061096191
weights_only,final,lambda,ifs.25,7.958478927612305
weights_only,final,lambda,ifs.26,8.010552406311035
weights_only,final,lambda,ifs.27,7.962396144866943
weights_only,final,lambda,ifs.28,8.040513038635254
weights_only,final,lambda,ifs.29,7.964648723602295
weights_only,final,lambda,ifs.30,8.083698272705078
weights_only,final,lambda,ifs.31,7.964034080505371
weights_only,final,lambda,ifs.32,8.04217529296875
weights_only,final,lambda,ifs.33,7.966073036193848
weights_only,final,lambda,ifs.34,8.051156044006348
weights_only,final,lambda,ifs.35,7.96394681930542
weights_only,final,lambda,ifs.36,8.015348434448242
weights_only,final,lambda,ifs.37,7.970327377319336
weights_only,final,lambda,ifs.38,8.052809715270996
weights_only,final,lambda,ifs.39,7.884684085845947
all_parameters,best_val,lambda,input_if,6.368370056152344
all_parameters,best_val,gamma_rms,bns.0,1.205937385559082
all_parameters,best_val,gamma_rms,bns.1,1.0060787200927734
all_parameters,best_val,gamma_rms,bns.2,1.0464251041412354
all_parameters,best_val,gamma_rms,bns.3,0.9634264707565308
all_parameters,best_val,gamma_rms,bns.4,0.8547103404998779
all_parameters,best_val,gamma_rms,bns.5,0.9598617553710938
all_parameters,best_val,gamma_rms,bns.6,0.8565364480018616
all_parameters,best_val,gamma_rms,bns.7,0.9490844011306763
all_parameters,best_val,gamma_rms,bns.8,0.8495153784751892
all_parameters,best_val,gamma_rms,bns.9,0.9350045919418335
all_parameters,best_val,gamma_rms,bns.10,0.8140298128128052
all_parameters,best_val,gamma_rms,bns.11,0.9285914301872253
all_parameters,best_val,gamma_rms,bns.12,0.869682788848877
all_parameters,best_val,gamma_rms,bns.13,0.9281425476074219
all_parameters,best_val,gamma_rms,bns.14,0.8239811658859253
all_parameters,best_val,gamma_rms,bns.15,0.9023876786231995
all_parameters,best_val,gamma_rms,bns.16,0.8103670477867126
all_parameters,best_val,gamma_rms,bns.17,0.9055601954460144
all_parameters,best_val,gamma_rms,bns.18,0.814923107624054
all_parameters,best_val,gamma_rms,bns.19,0.9045974612236023
all_parameters,best_val,gamma_rms,bns.20,0.8245646953582764
all_parameters,best_val,gamma_rms,bns.21,0.9102184176445007
all_parameters,best_val,gamma_rms,bns.22,0.8198637962341309
all_parameters,best_val,gamma_rms,bns.23,0.9006516933441162
all_parameters,best_val,gamma_rms,bns.24,0.8273770809173584
all_parameters,best_val,gamma_rms,bns.25,0.9012953042984009
all_parameters,best_val,gamma_rms,bns.26,0.8530641794204712
all_parameters,best_val,gamma_rms,bns.27,0.892547070980072
all_parameters,best_val,gamma_rms,bns.28,0.8348009586334229
all_parameters,best_val,gamma_rms,bns.29,0.8921886682510376
all_parameters,best_val,gamma_rms,bns.30,0.8178147673606873
all_parameters,best_val,gamma_rms,bns.31,0.8931757211685181
all_parameters,best_val,gamma_rms,bns.32,0.8072838187217712
all_parameters,best_val,gamma_rms,bns.33,0.8912119269371033
all_parameters,best_val,gamma_rms,bns.34,0.7969760298728943
all_parameters,best_val,gamma_rms,bns.35,0.8887180089950562
all_parameters,best_val,gamma_rms,bns.36,0.8171346187591553
all_parameters,best_val,gamma_rms,bns.37,0.889819860458374
all_parameters,best_val,gamma_rms,bns.38,0.8216649889945984
all_parameters,best_val,gamma_rms,bns.39,1.320944905281067
all_parameters,best_val,lambda,ifs.0,6.634943962097168
all_parameters,best_val,lambda,ifs.1,6.706271648406982
all_parameters,best_val,lambda,ifs.2,6.765381813049316
all_parameters,best_val,lambda,ifs.3,6.75859260559082
all_parameters,best_val,lambda,ifs.4,6.751521587371826
all_parameters,best_val,lambda,ifs.5,6.76638650894165
all_parameters,best_val,lambda,ifs.6,6.807687759399414
all_parameters,best_val,lambda,ifs.7,6.778972625732422
all_parameters,best_val,lambda,ifs.8,6.791706562042236
all_parameters,best_val,lambda,ifs.9,6.794571399688721
all_parameters,best_val,lambda,ifs.10,6.856722831726074
all_parameters,best_val,lambda,ifs.11,6.801932334899902
all_parameters,best_val,lambda,ifs.12,6.912176609039307
all_parameters,best_val,lambda,ifs.13,6.801873207092285
all_parameters,best_val,lambda,ifs.14,6.88442850112915
all_parameters,best_val,lambda,ifs.15,6.829902172088623
all_parameters,best_val,lambda,ifs.16,6.908721446990967
all_parameters,best_val,lambda,ifs.17,6.82742166519165
all_parameters,best_val,lambda,ifs.18,6.915329456329346
all_parameters,best_val,lambda,ifs.19,6.828056812286377
all_parameters,best_val,lambda,ifs.20,6.920932769775391
all_parameters,best_val,lambda,ifs.21,6.822551727294922
all_parameters,best_val,lambda,ifs.22,6.937567710876465
all_parameters,best_val,lambda,ifs.23,6.833159923553467
all_parameters,best_val,lambda,ifs.24,6.9106764793396
all_parameters,best_val,lambda,ifs.25,6.832324981689453
all_parameters,best_val,lambda,ifs.26,6.8670125007629395
all_parameters,best_val,lambda,ifs.27,6.841426372528076
all_parameters,best_val,lambda,ifs.28,6.900748252868652
all_parameters,best_val,lambda,ifs.29,6.841818332672119
all_parameters,best_val,lambda,ifs.30,6.948915481567383
all_parameters,best_val,lambda,ifs.31,6.841048717498779
all_parameters,best_val,lambda,ifs.32,6.913227081298828
all_parameters,best_val,lambda,ifs.33,6.843081951141357
all_parameters,best_val,lambda,ifs.34,6.930424690246582
all_parameters,best_val,lambda,ifs.35,6.84498929977417
all_parameters,best_val,lambda,ifs.36,6.907971382141113
all_parameters,best_val,lambda,ifs.37,6.844304084777832
all_parameters,best_val,lambda,ifs.38,6.933899879455566
all_parameters,best_val,lambda,ifs.39,6.7765069007873535
all_parameters,final,lambda,input_if,6.36808967590332
all_parameters,final,gamma_rms,bns.0,1.2059134244918823
all_parameters,final,gamma_rms,bns.1,1.006071925163269
all_parameters,final,gamma_rms,bns.2,1.0464016199111938
all_parameters,final,gamma_rms,bns.3,0.9634251594543457
all_parameters,final,gamma_rms,bns.4,0.8546935319900513
all_parameters,final,gamma_rms,bns.5,0.9598535299301147
all_parameters,final,gamma_rms,bns.6,0.8565075397491455
all_parameters,final,gamma_rms,bns.7,0.9490739107131958
all_parameters,final,gamma_rms,bns.8,0.8495020270347595
all_parameters,final,gamma_rms,bns.9,0.934993326663971
all_parameters,final,gamma_rms,bns.10,0.8140124678611755
all_parameters,final,gamma_rms,bns.11,0.9285812377929688
all_parameters,final,gamma_rms,bns.12,0.8696760535240173
all_parameters,final,gamma_rms,bns.13,0.928132951259613
all_parameters,final,gamma_rms,bns.14,0.8239778876304626
all_parameters,final,gamma_rms,bns.15,0.9023730158805847
all_parameters,final,gamma_rms,bns.16,0.8103494644165039
all_parameters,final,gamma_rms,bns.17,0.9055460095405579
all_parameters,final,gamma_rms,bns.18,0.81490159034729
all_parameters,final,gamma_rms,bns.19,0.9045814871788025
all_parameters,final,gamma_rms,bns.20,0.8245539665222168
all_parameters,final,gamma_rms,bns.21,0.910203218460083
all_parameters,final,gamma_rms,bns.22,0.8198210000991821
all_parameters,final,gamma_rms,bns.23,0.9006357789039612
all_parameters,final,gamma_rms,bns.24,0.8273734450340271
all_parameters,final,gamma_rms,bns.25,0.901279091835022
all_parameters,final,gamma_rms,bns.26,0.8530539870262146
all_parameters,final,gamma_rms,bns.27,0.8925285339355469
all_parameters,final,gamma_rms,bns.28,0.8347848653793335
all_parameters,final,gamma_rms,bns.29,0.8921713829040527
all_parameters,final,gamma_rms,bns.30,0.8177879452705383
all_parameters,final,gamma_rms,bns.31,0.8931593894958496
all_parameters,final,gamma_rms,bns.32,0.8072660565376282
all_parameters,final,gamma_rms,bns.33,0.8911938071250916
all_parameters,final,gamma_rms,bns.34,0.7969603538513184
all_parameters,final,gamma_rms,bns.35,0.8887009620666504
all_parameters,final,gamma_rms,bns.36,0.8171156048774719
all_parameters,final,gamma_rms,bns.37,0.8898028135299683
all_parameters,final,gamma_rms,bns.38,0.8216323852539062
all_parameters,final,gamma_rms,bns.39,1.3209993839263916
all_parameters,final,lambda,ifs.0,6.634746551513672
all_parameters,final,lambda,ifs.1,6.706084728240967
all_parameters,final,lambda,ifs.2,6.765200138092041
all_parameters,final,lambda,ifs.3,6.758405685424805
all_parameters,final,lambda,ifs.4,6.751342296600342
all_parameters,final,lambda,ifs.5,6.766199588775635
all_parameters,final,lambda,ifs.6,6.807496070861816
all_parameters,final,lambda,ifs.7,6.778785705566406
all_parameters,final,lambda,ifs.8,6.7914838790893555
all_parameters,final,lambda,ifs.9,6.794384479522705
all_parameters,final,lambda,ifs.10,6.856551647186279
all_parameters,final,lambda,ifs.11,6.801745414733887
all_parameters,final,lambda,ifs.12,6.911983489990234
all_parameters,final,lambda,ifs.13,6.8016862869262695
all_parameters,final,lambda,ifs.14,6.884235382080078
all_parameters,final,lambda,ifs.15,6.829715251922607
all_parameters,final,lambda,ifs.16,6.908527851104736
all_parameters,final,lambda,ifs.17,6.827234745025635
all_parameters,final,lambda,ifs.18,6.915159225463867
all_parameters,final,lambda,ifs.19,6.827869892120361
all_parameters,final,lambda,ifs.20,6.920749187469482
all_parameters,final,lambda,ifs.21,6.822364807128906
all_parameters,final,lambda,ifs.22,6.937375545501709
all_parameters,final,lambda,ifs.23,6.832973003387451
all_parameters,final,lambda,ifs.24,6.9104814529418945
all_parameters,final,lambda,ifs.25,6.8321380615234375
all_parameters,final,lambda,ifs.26,6.866827011108398
all_parameters,final,lambda,ifs.27,6.8412394523620605
all_parameters,final,lambda,ifs.28,6.900549411773682
all_parameters,final,lambda,ifs.29,6.8416314125061035
all_parameters,final,lambda,ifs.30,6.948729515075684
all_parameters,final,lambda,ifs.31,6.840861797332764
all_parameters,final,lambda,ifs.32,6.913039207458496
all_parameters,final,lambda,ifs.33,6.842895030975342
all_parameters,final,lambda,ifs.34,6.930253505706787
all_parameters,final,lambda,ifs.35,6.844802379608154
all_parameters,final,lambda,ifs.36,6.907784938812256
all_parameters,final,lambda,ifs.37,6.844117164611816
all_parameters,final,lambda,ifs.38,6.933722019195557
all_parameters,final,lambda,ifs.39,6.776319980621338
