method,checkpoint,parameter_type,layer,value
all_parameters,final,gamma_rms,bns.12,0.839012861251831
all_parameters,final,gamma_rms,bns.13,0.9199568033218384
all_parameters,final,gamma_rms,bns.14,0.8218819499015808
all_parameters,final,gamma_rms,bns.15,0.8993627429008484
all_parameters,final,gamma_rms,bns.16,0.8457263708114624
all_parameters,final,gamma_rms,bns.17,0.8966884016990662
all_parameters,final,gamma_rms,bns.18,0.8493740558624268
all_parameters,final,gamma_rms,bns.19,0.8952776789665222
all_parameters,final,gamma_rms,bns.20,0.8247594833374023
all_parameters,final,gamma_rms,bns.21,0.8894525170326233
all_parameters,final,gamma_rms,bns.22,0.830167829990387
all_parameters,final,gamma_rms,bns.23,0.8941247463226318
all_parameters,final,gamma_rms,bns.24,0.8390895128250122
all_parameters,final,gamma_rms,bns.25,0.8970800042152405
all_parameters,final,gamma_rms,bns.26,0.8065483570098877
all_parameters,final,gamma_rms,bns.27,0.89256751537323
all_parameters,final,gamma_rms,bns.28,0.842869222164154
all_parameters,final,gamma_rms,bns.29,0.8935027718544006
all_parameters,final,gamma_rms,bns.30,0.8256196975708008
all_parameters,final,gamma_rms,bns.31,0.889274001121521
all_parameters,final,gamma_rms,bns.32,0.823949933052063
all_parameters,final,gamma_rms,bns.33,0.8871123194694519
all_parameters,final,gamma_rms,bns.34,0.8135417103767395
all_parameters,final,gamma_rms,bns.35,0.8906575441360474
all_parameters,final,gamma_rms,bns.36,0.8376376628875732
all_parameters,final,gamma_rms,bns.37,0.8879517912864685
all_parameters,final,gamma_rms,bns.38,0.8227562308311462
all_parameters,final,gamma_rms,bns.39,0.8884340524673462
all_parameters,final,gamma_rms,bns.40,0.8289062976837158
all_parameters,final,gamma_rms,bns.41,0.8875332474708557
all_parameters,final,gamma_rms,bns.42,0.7941301465034485
all_parameters,final,gamma_rms,bns.43,0.8850552439689636
all_parameters,final,gamma_rms,bns.44,0.8151460289955139
all_parameters,final,gamma_rms,bns.45,0.8876412510871887
all_parameters,final,gamma_rms,bns.46,0.8061259984970093
all_parameters,final,gamma_rms,bns.47,0.8881352543830872
all_parameters,final,gamma_rms,bns.48,0.8268862962722778
all_parameters,final,gamma_rms,bns.49,0.8829992413520813
all_parameters,final,gamma_rms,bns.50,0.8054705262184143
all_parameters,final,gamma_rms,bns.51,0.88578200340271
all_parameters,final,gamma_rms,bns.52,0.8057874441146851
all_parameters,final,gamma_rms,bns.53,0.8839338421821594
all_parameters,final,gamma_rms,bns.54,0.8143498301506042
all_parameters,final,gamma_rms,bns.55,0.8789753317832947
all_parameters,final,gamma_rms,bns.56,0.8234320878982544
all_parameters,final,gamma_rms,bns.57,0.8837635517120361
all_parameters,final,gamma_rms,bns.58,0.8053775429725647
all_parameters,final,gamma_rms,bns.59,0.8791306018829346
all_parameters,final,gamma_rms,bns.60,0.8083867430686951
all_parameters,final,gamma_rms,bns.61,0.8796612620353699
all_parameters,final,gamma_rms,bns.62,0.7981681823730469
all_parameters,final,gamma_rms,bns.63,0.8796568512916565
all_parameters,final,gamma_rms,bns.64,0.8155391216278076
all_parameters,final,gamma_rms,bns.65,0.8791581988334656
all_parameters,final,gamma_rms,bns.66,0.8164535164833069
all_parameters,final,gamma_rms,bns.67,0.8792941570281982
all_parameters,final,gamma_rms,bns.68,0.8236939311027527
all_parameters,final,gamma_rms,bns.69,0.8766706585884094
all_parameters,final,gamma_rms,bns.70,0.7992098331451416
all_parameters,final,gamma_rms,bns.71,0.8781595826148987
all_parameters,final,gamma_rms,bns.72,0.8129583597183228
all_parameters,final,gamma_rms,bns.73,0.8761835694313049
all_parameters,final,gamma_rms,bns.74,0.8090669512748718
all_parameters,final,gamma_rms,bns.75,0.8767379522323608
all_parameters,final,gamma_rms,bns.76,0.8052518963813782
all_parameters,final,gamma_rms,bns.77,0.8794968128204346
all_parameters,final,gamma_rms,bns.78,0.8247784972190857
all_parameters,final,gamma_rms,bns.79,1.1939797401428223
all_parameters,final,lambda,ifs.0,6.764989376068115
all_parameters,final,lambda,ifs.1,6.705606460571289
all_parameters,final,lambda,ifs.2,6.815107822418213
all_parameters,final,lambda,ifs.3,6.741744041442871
all_parameters,final,lambda,ifs.4,6.817168712615967
all_parameters,final,lambda,ifs.5,6.785995006561279
all_parameters,final,lambda,ifs.6,6.832468032836914
all_parameters,final,lambda,ifs.7,6.806036472320557
all_parameters,final,lambda,ifs.8,6.782502174377441
all_parameters,final,lambda,ifs.9,6.811254978179932
all_parameters,final,lambda,ifs.10,6.861566543579102
all_parameters,final,lambda,ifs.11,6.810702800750732
all_parameters,final,lambda,ifs.12,6.896666049957275
all_parameters,final,lambda,ifs.13,6.8125128746032715
all_parameters,final,lambda,ifs.14,6.892945766448975
all_parameters,final,lambda,ifs.15,6.834028244018555
all_parameters,final,lambda,ifs.16,6.919743061065674
all_parameters,final,lambda,ifs.17,6.8365020751953125
all_parameters,final,lambda,ifs.18,6.912221431732178
all_parameters,final,lambda,ifs.19,6.839120388031006
all_parameters,final,lambda,ifs.20,6.910088062286377
all_parameters,final,lambda,ifs.21,6.8442301750183105
all_parameters,final,lambda,ifs.22,6.864194393157959
all_parameters,final,lambda,ifs.23,6.839037895202637
all_parameters,final,lambda,ifs.24,6.888473987579346
all_parameters,final,lambda,ifs.25,6.836970329284668
all_parameters,final,lambda,ifs.26,6.888022422790527
all_parameters,final,lambda,ifs.27,6.841404438018799
all_parameters,final,lambda,ifs.28,6.903520107269287
all_parameters,final,lambda,ifs.29,6.84066104888916
all_parameters,final,lambda,ifs.30,6.897114276885986
all_parameters,final,lambda,ifs.31,6.844584941864014
all_parameters,final,lambda,ifs.32,6.860229969024658
all_parameters,final,lambda,ifs.33,6.847129821777344
all_parameters,final,lambda,ifs.34,6.907242774963379
all_parameters,final,lambda,ifs.35,6.843391418457031
all_parameters,final,lambda,ifs.36,6.950558662414551
all_parameters,final,lambda,ifs.37,6.846059799194336
all_parameters,final,lambda,ifs.38,6.958500385284424
all_parameters,final,lambda,ifs.39,6.845272064208984
all_parameters,final,lambda,ifs.40,6.904506683349609
all_parameters,final,lambda,ifs.41,6.846079349517822
all_parameters,final,lambda,ifs.42,6.941715717315674
all_parameters,final,lambda,ifs.43,6.849530220031738
all_parameters,final,lambda,ifs.44,6.8857598304748535
all_parameters,final,lambda,ifs.45,6.846061706542969
all_parameters,final,lambda,ifs.46,6.92227029800415
all_parameters,final,lambda,ifs.47,6.845893383026123
all_parameters,final,lambda,ifs.48,6.883368015289307
all_parameters,final,lambda,ifs.49,6.85129976272583
all_parameters,final,lambda,ifs.50,6.950129985809326
all_parameters,final,lambda,ifs.51,6.847984790802002
all_parameters,final,lambda,ifs.52,6.940140724182129
all_parameters,final,lambda,ifs.53,6.849563121795654
all_parameters,final,lambda,ifs.54,6.911524772644043
all_parameters,final,lambda,ifs.55,6.855303764343262
all_parameters,final,lambda,ifs.56,6.916330337524414
all_parameters,final,lambda,ifs.57,6.850331783294678
all_parameters,final,lambda,ifs.58,6.942764759063721
all_parameters,final,lambda,ifs.59,6.855072975158691
all_parameters,final,lambda,ifs.60,6.907366752624512
all_parameters,final,lambda,ifs.61,6.854650974273682
all_parameters,final,lambda,ifs.62,6.930278301239014
all_parameters,final,lambda,ifs.63,6.854383945465088
all_parameters,final,lambda,ifs.64,6.923393249511719
all_parameters,final,lambda,ifs.65,6.855242729187012
all_parameters,final,lambda,ifs.66,6.930341720581055
all_parameters,final,lambda,ifs.67,6.855250835418701
all_parameters,final,lambda,ifs.68,6.917319297790527
all_parameters,final,lambda,ifs.69,6.857799053192139
all_parameters,final,lambda,ifs.70,6.925587177276611
all_parameters,final,lambda,ifs.71,6.855717182159424
all_parameters,final,lambda,ifs.72,6.905649662017822
all_parameters,final,lambda,ifs.73,6.858408451080322
all_parameters,final,lambda,ifs.74,6.936733245849609
all_parameters,final,lambda,ifs.75,6.857616901397705
all_parameters,final,lambda,ifs.76,6.981547832489014
all_parameters,final,lambda,ifs.77,6.854763031005859
all_parameters,final,lambda,ifs.78,6.89143705368042
all_parameters,final,lambda,ifs.79,6.7847676277160645
