method,epoch,lr,train_ce,train_objective,train_online_acc,val_ce,val_acc,n_lambda,lambda_mean,lambda_min,lambda_max,gamma_abs_mean,gamma_rms,gamma_abs_median
weights_only,30,2.7390523158632995e-05,0.30793971925735475,0.549378571357727,88.464,0.3592050538063049,86.77,81,7.986325263977051,7.610796928405762,8.065242767333984,1.0080379247665405,1.0113145112991333,0.9982582330703735
all_parameters,1,0.01,1.0556120251083374,2.8136582178497314,61.512,0.6635934295654297,74.9,81,7.926706790924072,7.907227993011475,7.951147079467773,0.9912570714950562,0.991758406162262,0.9883143305778503
all_parameters,2,0.009972609476841367,0.5983321237564087,2.3245208978271483,77.694,0.5458440783500671,79.43,81,7.849793910980225,7.804905891418457,7.883094787597656,0.9810107946395874,0.9818074703216553,0.977729082107544
all_parameters,3,0.009890738003669028,0.5203132927131653,2.2142040826416016,80.7,0.5157703527450561,81.35,81,7.77422571182251,7.70223331451416,7.8126630783081055,0.9708219766616821,0.9718548655509949,0.9675337672233582
all_parameters,4,0.009755282581475769,0.4804076762199402,2.14272249168396,82.416,0.47465241718292234,82.78,81,7.700031280517578,7.605430603027344,7.7467827796936035,0.9612542986869812,0.9624667763710022,0.9569454789161682
all_parameters,5,0.009567727288213004,0.45588121953964234,2.0876354870605467,83.236,0.4841042854309082,82.19,81,7.627720355987549,7.511117458343506,7.675325393676758,0.9522112607955933,0.9535749554634094,0.9483137726783752
all_parameters,6,0.009330127018922194,0.43249157060623167,2.0348428005218504,84.288,0.44930139598846436,83.71,81,7.557506561279297,7.420081615447998,7.606904983520508,0.9438222646713257,0.9453601837158203,0.9405083656311035
all_parameters,7,0.009045084971874737,0.41536966921806334,1.9896205842971801,84.824,0.43739895515441896,84.3,81,7.4898762702941895,7.329346179962158,7.545548439025879,0.9359630346298218,0.9376648664474487,0.9322294592857361
all_parameters,8,0.00871572412738697,0.39961026165008545,1.9471732848358154,85.308,0.42978933782577516,84.34,81,7.425256729125977,7.240242958068848,7.486476898193359,0.928463339805603,0.930340051651001,0.9239999651908875
all_parameters,9,0.008345653031794291,0.3918059959411621,1.9141187535476685,85.68,0.4129868576049805,84.85,81,7.36395788192749,7.156910419464111,7.428411483764648,0.9212214350700378,0.9232501983642578,0.916337788105011
all_parameters,10,0.007938926261462365,0.3812094873142242,1.879782107963562,86.126,0.39822068710327146,85.81,81,7.306047439575195,7.077816486358643,7.372710704803467,0.9144193530082703,0.9166037440299988,0.9098708033561707
all_parameters,11,0.007499999999999999,0.37492706176280977,1.8513005138778686,86.396,0.40207002334594727,85.4,81,7.251433372497559,7.00160026550293,7.321684837341309,0.9083307981491089,0.9106599688529968,0.9040102958679199
all_parameters,12,0.007033683215379001,0.3666183340549469,1.8223809987258912,86.582,0.3943932859420776,85.78,81,7.2007670402526855,6.933597564697266,7.275294303894043,0.9026200175285339,0.905122697353363,0.8981724977493286
all_parameters,13,0.0065450849718747366,0.358977293548584,1.7957803855133057,86.798,0.39483231821060183,85.94,81,7.153957843780518,6.869563102722168,7.2303009033203125,0.897253155708313,0.8998688459396362,0.8927090167999268
all_parameters,14,0.006039558454088796,0.35045646553993226,1.7698613047027587,87.152,0.3858088729858398,86.29,81,7.110818862915039,6.809805870056152,7.187577724456787,0.8925361633300781,0.89527827501297,0.8878458142280579
all_parameters,15,0.0055226423163382676,0.34816175582885744,1.751756464805603,87.246,0.37985389404296876,86.22,81,7.071494102478027,6.7548112869262695,7.151127815246582,0.8883573412895203,0.8912166953086853,0.8832793235778809
all_parameters,16,0.005000000000000001,0.3393858455085754,1.7287366692352295,87.656,0.3756325991630554,86.76,81,7.035989761352539,6.705533981323242,7.117860317230225,0.8846887350082397,0.887644350528717,0.8784886598587036
all_parameters,17,0.0044773576836617335,0.3342935577201843,1.7109523678588867,87.75,0.3700212297439575,86.51,81,7.0044050216674805,6.6624932289123535,7.085718154907227,0.8813940286636353,0.8844388723373413,0.8749062418937683
all_parameters,18,0.003960441545911203,0.3291755839729309,1.694615383758545,87.97,0.37478635234832763,86.48,81,6.976606369018555,6.6247076988220215,7.058539390563965,0.878453254699707,0.8815947771072388,0.8727604150772095
all_parameters,19,0.003454915028125263,0.3277576559638977,1.6834006713104248,87.944,0.3639197908401489,86.69,81,6.952384948730469,6.591936111450195,7.036129951477051,0.8759456872940063,0.8791586756706238,0.8702759742736816
all_parameters,20,0.0029663167846209998,0.32114253622055056,1.6683487789916993,88.232,0.3615216505050659,86.77,81,6.931575298309326,6.563403129577637,7.0157318115234375,0.873921275138855,0.8771989345550537,0.8685516119003296
all_parameters,21,0.002500000000000001,0.3222822045850754,1.6623525462341309,88.248,0.36709660730361937,86.59,81,6.914201259613037,6.539183616638184,6.99839973449707,0.8720411062240601,0.875372052192688,0.8661784529685974
all_parameters,22,0.0020610737385376348,0.3182908595275879,1.652412963027954,88.266,0.3605833841323853,86.7,81,6.899893283843994,6.518970966339111,6.984480381011963,0.8705240488052368,0.8738999366760254,0.8639148473739624
all_parameters,23,0.0016543469682057104,0.31288298331260683,1.6421769761276246,88.468,0.3593537124633789,87.07,81,6.888401508331299,6.502816677093506,6.973501205444336,0.8693596124649048,0.8727736473083496,0.8628767728805542
all_parameters,24,0.0012842758726130299,0.3110797073173523,1.6365798138427734,88.732,0.3567661259651184,87.29,81,6.87945556640625,6.490218639373779,6.965005874633789,0.8684924840927124,0.8719346523284912,0.8622279763221741
all_parameters,25,0.0009549150281252634,0.31255125672340395,1.635155249633789,88.446,0.352590700340271,87.61,81,6.87281608581543,6.480875492095947,6.958780288696289,0.8678336143493652,0.8712944984436035,0.8620628118515015
all_parameters,26,0.0006698729810778065,0.308589488697052,1.6290977680969239,88.708,0.3609615759849548,87.16,81,6.868166923522949,6.474053859710693,6.954280376434326,0.8673670887947083,0.8708457350730896,0.8612324595451355
all_parameters,27,0.00043227271178699516,0.3076716595458984,1.626756182975769,88.68,0.35653279457092285,86.91,81,6.865161895751953,6.469793319702148,6.951153755187988,0.8670775294303894,0.8705655336380005,0.8607766032218933
all_parameters,28,0.00024471741852423234,0.3087261351966858,1.6269392952728272,88.72,0.3563013505935669,87.13,81,6.863465785980225,6.467369556427002,6.949610233306885,0.8669098615646362,0.8704030513763428,0.8605229258537292
all_parameters,29,0.00010926199633097157,0.3060098671340942,1.6237661178207397,88.778,0.35931498107910154,87.13,81,6.862712860107422,6.4663262367248535,6.948828220367432,0.8668340444564819,0.8703299760818481,0.8601476550102234
all_parameters,30,2.7390523158632995e-05,0.3055892465209961,1.6231694539642334,88.788,0.3568296144485474,87.37,81,6.862524509429932,6.466050624847412,6.948640823364258,0.866814911365509,0.8703114986419678,0.8601256608963013
