method,checkpoint,parameter_type,layer,value
all_parameters,final,gamma_rms,bns.12,0.814888596534729
all_parameters,final,gamma_rms,bns.13,0.9097008109092712
all_parameters,final,gamma_rms,bns.14,0.8279250860214233
all_parameters,final,gamma_rms,bns.15,0.9052113890647888
all_parameters,final,gamma_rms,bns.16,0.8149724006652832
all_parameters,final,gamma_rms,bns.17,0.9006593227386475
all_parameters,final,gamma_rms,bns.18,0.812224805355072
all_parameters,final,gamma_rms,bns.19,0.891118586063385
all_parameters,final,gamma_rms,bns.20,0.8214510679244995
all_parameters,final,gamma_rms,bns.21,0.8953880071640015
all_parameters,final,gamma_rms,bns.22,0.8063235878944397
all_parameters,final,gamma_rms,bns.23,0.8912206888198853
all_parameters,final,gamma_rms,bns.24,0.8274791836738586
all_parameters,final,gamma_rms,bns.25,0.8928666710853577
all_parameters,final,gamma_rms,bns.26,0.8276151418685913
all_parameters,final,gamma_rms,bns.27,0.8919477462768555
all_parameters,final,gamma_rms,bns.28,0.814677357673645
all_parameters,final,gamma_rms,bns.29,0.8934516310691833
all_parameters,final,gamma_rms,bns.30,0.8262665867805481
all_parameters,final,gamma_rms,bns.31,0.8887226581573486
all_parameters,final,gamma_rms,bns.32,0.804108738899231
all_parameters,final,gamma_rms,bns.33,0.8875296711921692
all_parameters,final,gamma_rms,bns.34,0.8051040172576904
all_parameters,final,gamma_rms,bns.35,0.889462411403656
all_parameters,final,gamma_rms,bns.36,0.8308436274528503
all_parameters,final,gamma_rms,bns.37,0.8887689113616943
all_parameters,final,gamma_rms,bns.38,0.833353579044342
all_parameters,final,gamma_rms,bns.39,0.8805779218673706
all_parameters,final,gamma_rms,bns.40,0.829433262348175
all_parameters,final,gamma_rms,bns.41,0.8858662843704224
all_parameters,final,gamma_rms,bns.42,0.8190746307373047
all_parameters,final,gamma_rms,bns.43,0.8837130069732666
all_parameters,final,gamma_rms,bns.44,0.8196374773979187
all_parameters,final,gamma_rms,bns.45,0.8815281987190247
all_parameters,final,gamma_rms,bns.46,0.7947412133216858
all_parameters,final,gamma_rms,bns.47,0.8802023530006409
all_parameters,final,gamma_rms,bns.48,0.82161945104599
all_parameters,final,gamma_rms,bns.49,0.8816396594047546
all_parameters,final,gamma_rms,bns.50,0.8182580471038818
all_parameters,final,gamma_rms,bns.51,0.8802794814109802
all_parameters,final,gamma_rms,bns.52,0.8238565325737
all_parameters,final,gamma_rms,bns.53,0.8809488415718079
all_parameters,final,gamma_rms,bns.54,0.8137599229812622
all_parameters,final,gamma_rms,bns.55,0.877866804599762
all_parameters,final,gamma_rms,bns.56,0.815324068069458
all_parameters,final,gamma_rms,bns.57,0.8809274435043335
all_parameters,final,gamma_rms,bns.58,0.8121204376220703
all_parameters,final,gamma_rms,bns.59,0.8808662295341492
all_parameters,final,gamma_rms,bns.60,0.8099021315574646
all_parameters,final,gamma_rms,bns.61,0.8798996806144714
all_parameters,final,gamma_rms,bns.62,0.8279387950897217
all_parameters,final,gamma_rms,bns.63,0.8815944790840149
all_parameters,final,gamma_rms,bns.64,0.8109617829322815
all_parameters,final,gamma_rms,bns.65,0.8804243803024292
all_parameters,final,gamma_rms,bns.66,0.8078966736793518
all_parameters,final,gamma_rms,bns.67,0.8793948888778687
all_parameters,final,gamma_rms,bns.68,0.8350573182106018
all_parameters,final,gamma_rms,bns.69,0.8784729838371277
all_parameters,final,gamma_rms,bns.70,0.8115940690040588
all_parameters,final,gamma_rms,bns.71,0.8756148219108582
all_parameters,final,gamma_rms,bns.72,0.8005982637405396
all_parameters,final,gamma_rms,bns.73,0.878646969795227
all_parameters,final,gamma_rms,bns.74,0.8197615742683411
all_parameters,final,gamma_rms,bns.75,0.8765193819999695
all_parameters,final,gamma_rms,bns.76,0.8218469023704529
all_parameters,final,gamma_rms,bns.77,0.878277063369751
all_parameters,final,gamma_rms,bns.78,0.8035340905189514
all_parameters,final,gamma_rms,bns.79,1.20213782787323
all_parameters,final,lambda,ifs.0,6.744383811950684
all_parameters,final,lambda,ifs.1,6.680537223815918
all_parameters,final,lambda,ifs.2,6.786957263946533
all_parameters,final,lambda,ifs.3,6.737210750579834
all_parameters,final,lambda,ifs.4,6.796763896942139
all_parameters,final,lambda,ifs.5,6.7767839431762695
all_parameters,final,lambda,ifs.6,6.849363327026367
all_parameters,final,lambda,ifs.7,6.802236080169678
all_parameters,final,lambda,ifs.8,6.872900009155273
all_parameters,final,lambda,ifs.9,6.824765682220459
all_parameters,final,lambda,ifs.10,6.862337112426758
all_parameters,final,lambda,ifs.11,6.819653034210205
all_parameters,final,lambda,ifs.12,6.824648857116699
all_parameters,final,lambda,ifs.13,6.824034690856934
all_parameters,final,lambda,ifs.14,6.912867069244385
all_parameters,final,lambda,ifs.15,6.827626705169678
all_parameters,final,lambda,ifs.16,6.894692897796631
all_parameters,final,lambda,ifs.17,6.832563877105713
all_parameters,final,lambda,ifs.18,6.916549205780029
all_parameters,final,lambda,ifs.19,6.843081474304199
all_parameters,final,lambda,ifs.20,6.866149425506592
all_parameters,final,lambda,ifs.21,6.838809967041016
all_parameters,final,lambda,ifs.22,6.90549898147583
all_parameters,final,lambda,ifs.23,6.842156410217285
all_parameters,final,lambda,ifs.24,6.894842147827148
all_parameters,final,lambda,ifs.25,6.841408729553223
all_parameters,final,lambda,ifs.26,6.937241554260254
all_parameters,final,lambda,ifs.27,6.842169761657715
all_parameters,final,lambda,ifs.28,6.901881217956543
all_parameters,final,lambda,ifs.29,6.840277671813965
all_parameters,final,lambda,ifs.30,6.9178385734558105
all_parameters,final,lambda,ifs.31,6.8453049659729
all_parameters,final,lambda,ifs.32,6.92310094833374
all_parameters,final,lambda,ifs.33,6.846761703491211
all_parameters,final,lambda,ifs.34,6.899983882904053
all_parameters,final,lambda,ifs.35,6.84440803527832
all_parameters,final,lambda,ifs.36,6.941616535186768
all_parameters,final,lambda,ifs.37,6.845544815063477
all_parameters,final,lambda,ifs.38,6.921535015106201
all_parameters,final,lambda,ifs.39,6.854100227355957
all_parameters,final,lambda,ifs.40,6.890801906585693
all_parameters,final,lambda,ifs.41,6.847962379455566
all_parameters,final,lambda,ifs.42,6.930871963500977
all_parameters,final,lambda,ifs.43,6.850358963012695
all_parameters,final,lambda,ifs.44,6.942579746246338
all_parameters,final,lambda,ifs.45,6.852819919586182
all_parameters,final,lambda,ifs.46,6.920197010040283
all_parameters,final,lambda,ifs.47,6.854025840759277
all_parameters,final,lambda,ifs.48,6.903689384460449
all_parameters,final,lambda,ifs.49,6.8524885177612305
all_parameters,final,lambda,ifs.50,6.921638488769531
all_parameters,final,lambda,ifs.51,6.853757858276367
all_parameters,final,lambda,ifs.52,6.9260969161987305
all_parameters,final,lambda,ifs.53,6.8534040451049805
all_parameters,final,lambda,ifs.54,6.940399646759033
all_parameters,final,lambda,ifs.55,6.856594562530518
all_parameters,final,lambda,ifs.56,6.948640823364258
all_parameters,final,lambda,ifs.57,6.853231430053711
all_parameters,final,lambda,ifs.58,6.9221954345703125
all_parameters,final,lambda,ifs.59,6.853245735168457
all_parameters,final,lambda,ifs.60,6.888853549957275
all_parameters,final,lambda,ifs.61,6.854523658752441
all_parameters,final,lambda,ifs.62,6.927899360656738
all_parameters,final,lambda,ifs.63,6.852132797241211
all_parameters,final,lambda,ifs.64,6.885890960693359
all_parameters,final,lambda,ifs.65,6.8535380363464355
all_parameters,final,lambda,ifs.66,6.901543140411377
all_parameters,final,lambda,ifs.67,6.855128288269043
all_parameters,final,lambda,ifs.68,6.917675018310547
all_parameters,final,lambda,ifs.69,6.855636119842529
all_parameters,final,lambda,ifs.70,6.916318416595459
all_parameters,final,lambda,ifs.71,6.85859489440918
all_parameters,final,lambda,ifs.72,6.91187858581543
all_parameters,final,lambda,ifs.73,6.855463027954102
all_parameters,final,lambda,ifs.74,6.920229434967041
all_parameters,final,lambda,ifs.75,6.857691764831543
all_parameters,final,lambda,ifs.76,6.935368537902832
all_parameters,final,lambda,ifs.77,6.856266975402832
all_parameters,final,lambda,ifs.78,6.947747230529785
all_parameters,final,lambda,ifs.79,6.790506362915039
