arch,regularizer,seed,L,T,sigma,acc,checkpoint,matrix_csv
fc2_h64,no_regularization,41,16,16,0.1,96.8,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,no_regularization,41,16,16,0.2,96.82,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,no_regularization,41,16,16,0.3,96.68,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,no_regularization,41,16,16,0.4,96.39,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,no_regularization,41,16,16,0.5,96.13,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,no_regularization,41,16,16,0.6,95.93,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,no_regularization,41,16,16,0.7,95.71,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,no_regularization,41,16,16,0.8,95.13,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,no_regularization,41,16,16,0.9,94.68,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,no_regularization,41,16,16,1.0,93.98,mnist-checkpoints/fc2_h64_L[16]_strict_seed41_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_41/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h64,no_regularization,42,16,16,0.0,96.71,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,no_regularization,42,16,16,0.1,96.71,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,no_regularization,42,16,16,0.2,96.57,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,no_regularization,42,16,16,0.3,96.45,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,no_regularization,42,16,16,0.4,96.39,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,no_regularization,42,16,16,0.5,96.01,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,no_regularization,42,16,16,0.6,96.01,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,no_regularization,42,16,16,0.7,95.91,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,no_regularization,42,16,16,0.8,95.29,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,no_regularization,42,16,16,0.9,95.14,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,no_regularization,42,16,16,1.0,94.74,mnist-checkpoints/fc2_h64_L[16]_strict_seed42_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_42/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc2_h64,no_regularization,43,16,16,0.0,97.1,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,no_regularization,43,16,16,0.1,97.13,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,no_regularization,43,16,16,0.2,96.97,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,no_regularization,43,16,16,0.3,96.91,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,no_regularization,43,16,16,0.4,96.72,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,no_regularization,43,16,16,0.5,96.68,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,no_regularization,43,16,16,0.6,96.84,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,no_regularization,43,16,16,0.7,96.56,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,no_regularization,43,16,16,0.8,96.0,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,no_regularization,43,16,16,0.9,95.77,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,no_regularization,43,16,16,1.0,95.82,mnist-checkpoints/fc2_h64_L[16]_strict_seed43_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_43/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc2_h64,no_regularization,44,16,16,0.0,96.45,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,no_regularization,44,16,16,0.1,96.36,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,no_regularization,44,16,16,0.2,96.25,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,no_regularization,44,16,16,0.3,96.12,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,no_regularization,44,16,16,0.4,96.08,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,no_regularization,44,16,16,0.5,95.88,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,no_regularization,44,16,16,0.6,95.64,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,no_regularization,44,16,16,0.7,95.35,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,no_regularization,44,16,16,0.8,95.18,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,no_regularization,44,16,16,0.9,94.57,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h64,no_regularization,44,16,16,1.0,94.15,mnist-checkpoints/fc2_h64_L[16]_strict_seed44_ablation_none_l16_fc2_h64.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h64/no_regularization/seed_44/noise_sweep_matrix_mnist_fc2_h64_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc2_h128,mne_l2,40,16,16,0.0,97.0,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,mne_l2,40,16,16,0.1,96.94,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,mne_l2,40,16,16,0.2,96.95,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,mne_l2,40,16,16,0.3,96.95,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,mne_l2,40,16,16,0.4,96.97,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,mne_l2,40,16,16,0.5,96.9,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,mne_l2,40,16,16,0.6,96.9,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,mne_l2,40,16,16,0.7,96.88,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,mne_l2,40,16,16,0.8,96.8,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,mne_l2,40,16,16,0.9,96.77,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,mne_l2,40,16,16,1.0,96.87,mnist-checkpoints/fc2_h128_L[16]_strict_seed40_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_40/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_40.csv
fc2_h128,mne_l2,41,16,16,0.0,96.96,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,mne_l2,41,16,16,0.1,96.93,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,mne_l2,41,16,16,0.2,96.89,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,mne_l2,41,16,16,0.3,96.91,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,mne_l2,41,16,16,0.4,96.96,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,mne_l2,41,16,16,0.5,96.86,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,mne_l2,41,16,16,0.6,96.85,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,mne_l2,41,16,16,0.7,96.91,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,mne_l2,41,16,16,0.8,96.83,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,mne_l2,41,16,16,0.9,96.86,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,mne_l2,41,16,16,1.0,96.83,mnist-checkpoints/fc2_h128_L[16]_strict_seed41_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_41/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc2_h128,mne_l2,42,16,16,0.0,97.09,mnist-checkpoints/fc2_h128_L[16]_strict_seed42_ablation_mne_l2_l16_fc2_h128_rc5em02.pth,noise3_exp/ablation_mne_l2_vs_weight_decay_l16_fc2_h64_h128_h256/strict_seed_train_rate_uniform_L16_T16/fc2_h128/mne_l2/seed_42/noise_sweep_matrix_mnist_fc2_h128_T16_mode_rate_uniform_schedule_normal_seed_42.csv
