dataset,arch,method,method_label,seed,L,T,sigma,condition,use_for_energy,noise_position,n_samples,accuracy,firing_density_mean,firing_density_median,firing_density_p95,event_synops_mean,event_synops_median,event_synops_p95,rest_acs_mean,rest_acs_median,rest_acs_p95,first_macs_per_sample,energy_mJ_mean,energy_mJ_median,energy_mJ_p95,checkpoint
cifar100,vgg16,l2_wo,L2-wo,43,16,16,1,noise,no,post_input_if,10000,63.73,0.10438314490009555,0.10483457716248876,0.1185865114061095,892349493.096675,891780460.5,939553551.6,865205301.096675,864636268.5,912409359.6,28311552.0,0.9089179101870075,0.9084057808500001,0.95140156284,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed43_L16_trainT0.pth
cifar100,vgg16,l2_wo,L2-wo,44,16,4,0,clean,yes,post_input_if,10000,62.63999999999999,0.10423523186333745,0.10470998201438848,0.11906865620784622,111166961.99454375,111082986.125,126313286.5,104380913.99534374,104296938.125,119527238.5,7077888.0,0.12650110739580936,0.1264255291125,0.14013279945,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed44_L16_trainT0.pth
cifar100,vgg16,l2_wo,L2-wo,44,16,4,1,noise,no,post_input_if,10000,62.03999999999999,0.10470523453307667,0.10516093960768885,0.11965828216333182,218219484.05236876,217851779.8125,230130653.29999998,211433436.05316874,211065731.8125,223344605.29999998,7077888.0,0.2228483772478519,0.22251744343125002,0.23356842957,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed44_L16_trainT0.pth
cifar100,vgg16,l2_wo,L2-wo,44,16,8,0,clean,yes,post_input_if,10000,63.849999999999994,0.10433804321289063,0.10482722220660971,0.11914022980834083,225212884.8435625,225222480.5,255509059.725,211640788.8435625,211650384.5,241936963.725,14155776.0,0.25559327955920624,0.25560191565,0.2828598369525,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed44_L16_trainT0.pth
cifar100,vgg16,l2_wo,L2-wo,44,16,8,1,noise,no,post_input_if,10000,63.3,0.10458440213649393,0.10506214169289568,0.11942696331216276,440099986.667825,439450161.25,463860956.325,426527890.667825,425878065.25,450288860.325,14155776.0,0.44899167120104255,0.448406828325,0.4703765438925,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed44_L16_trainT0.pth
cifar100,vgg16,l2_wo,L2-wo,44,16,16,0,clean,yes,post_input_if,10000,64.17,0.10434357018779508,0.10483512603979317,0.11912768247316209,459913954.0266,460087665.0,519978260.75,432769762.0266,432943473.0,492834068.75,28311552.0,0.5197259250239401,0.5198822649,0.5737838010749999,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed44_L16_trainT0.pth
cifar100,vgg16,l2_wo,L2-wo,44,16,16,1,noise,no,post_input_if,10000,64.17,0.10449020337440984,0.10499539821267986,0.11933275401163444,890421458.98705,889420458.5,937178100.05,863277266.98705,862276266.5,910033908.05,28311552.0,0.9071826794883451,0.9062817790500002,0.9492636564450001,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_weight_decay_weights_only_rcnone_seed44_L16_trainT0.pth
cifar100,vgg16,l1,L1,40,16,4,0,clean,yes,post_input_if,10000,52.75,0.08693242960319245,0.08720299151303956,0.10407425036533273,88651294.30441327,88313387.25,107597864.8,81865246.30521329,81527339.25,100811816.8,7077888.0,0.10623700647469195,0.10593289012500001,0.12328891992,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed40_L16_trainT0.pth
cifar100,vgg16,l1,L1,40,16,4,1,noise,no,post_input_if,10000,50.42,0.086154521958605,0.08641216909285071,0.10357060055080934,201877341.18678048,201067021.375,217553865.33125,195091293.18758047,194280973.375,210767817.33125,7077888.0,0.20814044866882242,0.20741116083750002,0.222249320398125,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed40_L16_trainT0.pth
cifar100,vgg16,l1,L1,40,16,8,0,clean,yes,post_input_if,10000,52.96999999999999,0.08709813653959646,0.08739487901866008,0.10409769840377697,180157762.9542625,179528285.0,217790578.29999998,166585666.9542625,165956189.0,204218482.29999998,14155776.0,0.21504366985883624,0.2144771397,0.24891320366999997,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed40_L16_trainT0.pth
cifar100,vgg16,l1,L1,40,16,8,1,noise,no,post_input_if,10000,52.7,0.08665218980089366,0.08689430291704137,0.10386328388461105,409173443.41519374,407639552.25,439840983.34999996,395601347.41519374,394067456.25,426268887.34999996,14155776.0,0.42115778227367434,0.41977728022500005,0.44875856821499993,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed40_L16_trainT0.pth
cifar100,vgg16,l1,L1,40,16,16,0,clean,yes,post_input_if,10000,53.16,0.08718850286470042,0.0875021296439411,0.1041173701663669,369096554.8585875,368128082.75,444408547.15,341952362.8585875,340983890.75,417264355.15,28311552.0,0.4379902657727288,0.4371186408750001,0.505771058835,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed40_L16_trainT0.pth
cifar100,vgg16,l1,L1,40,16,16,1,noise,no,post_input_if,10000,52.980000000000004,0.086908124284264,0.08721298107997977,0.10396156585473809,829786490.758975,827204650.75,889801396.5,802642298.758975,800060458.75,862657204.5,28311552.0,0.8526112080830776,0.8502875520750002,0.9066246232500002,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed40_L16_trainT0.pth
cifar100,vgg16,l1,L1,41,16,4,0,clean,yes,post_input_if,10000,51.64,0.08310713101393884,0.08341969002922661,0.09915314818457734,86010801.33325449,85651867.375,104459776.6375,79224753.33405448,78865819.375,97673728.6375,7077888.0,0.10386056280064906,0.1035375222375,0.12046464057375,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed41_L16_trainT0.pth
cifar100,vgg16,l1,L1,41,16,4,1,noise,no,post_input_if,10000,51.31,0.0823108948193008,0.08264906629383993,0.09852698895571044,200482985.4698129,199715878.125,215725437.675,193696937.47061288,192929830.125,208939389.675,7077888.0,0.2068855285235516,0.2061951319125,0.22060373550749998,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed41_L16_trainT0.pth
cifar100,vgg16,l1,L1,41,16,8,0,clean,yes,post_input_if,10000,52.66,0.0830827404433875,0.0833781949050135,0.09905836805165243,174094788.8188625,173459991.0,210741621.84999996,160522692.8188625,159887895.0,197169525.84999996,14155776.0,0.20958699313697626,0.20901567510000002,0.24256914286499998,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed41_L16_trainT0.pth
cifar100,vgg16,l1,L1,41,16,8,1,noise,no,post_input_if,10000,52.349999999999994,0.0826832780357745,0.08296829333408273,0.09878265600410296,405151459.16458124,403526610.25,434913910.825,391579363.16458124,389954514.25,421341814.825,14155776.0,0.41753799644812317,0.41607563242500006,0.4443242029425,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed41_L16_trainT0.pth
cifar100,vgg16,l1,L1,41,16,16,0,clean,yes,post_input_if,10000,52.56999999999999,0.08313685805505987,0.08343088712623652,0.09914757159116454,356609248.2986375,355204379.75,429487531.29999995,329465056.2986375,328060187.75,402343339.29999995,28311552.0,0.4267516898687737,0.425487308175,0.49234214457,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed41_L16_trainT0.pth
cifar100,vgg16,l1,L1,41,16,16,1,noise,no,post_input_if,10000,52.790000000000006,0.08292146694265681,0.08323153488927608,0.09892672531896357,820967738.502825,817454534.75,880232204.7,793823546.502825,790310342.75,853088012.7,28311552.0,0.8446743310525426,0.8415124476750001,0.8980123506300001,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed41_L16_trainT0.pth
cifar100,vgg16,l1,L1,42,16,4,0,clean,yes,post_input_if,10000,52.82,0.08528359980960545,0.0854527315647482,0.10221838642367355,86606463.63480176,86138699.5,105023735.27499999,79820415.63560176,79352651.5,98237687.27499999,7077888.0,0.1043966588720416,0.10397567115,0.12097220334750002,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed42_L16_trainT0.pth
cifar100,vgg16,l1,L1,42,16,4,1,noise,no,post_input_if,10000,51.080000000000005,0.08512652262955261,0.08517609740332734,0.10238028327338129,201188218.8933461,200474273.25,216312714.7125,194402170.89414608,193688225.25,209526666.7125,7077888.0,0.2075202386047315,0.20687768752500002,0.22113228484125003,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed42_L16_trainT0.pth
cifar100,vgg16,l1,L1,42,16,8,0,clean,yes,post_input_if,10000,53.23,0.0854732099135145,0.08565669437106566,0.10226269179968525,176139486.21422812,175198287.0,212629718.79999998,162567390.21422812,161626191.0,199057622.79999998,14155776.0,0.2114272207928053,0.2105801415,0.24426843012000002,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed42_L16_trainT0.pth
cifar100,vgg16,l1,L1,42,16,8,1,noise,no,post_input_if,10000,53.04,0.08534063097178506,0.08541540790804855,0.10231685501208407,406927580.4986219,405535095.25,436585630.1,393355484.4986219,391962999.25,423013534.1,14155776.0,0.4191365056487597,0.41788326892500005,0.44582875029,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed42_L16_trainT0.pth
cifar100,vgg16,l1,L1,42,16,16,0,clean,yes,post_input_if,10000,53.339999999999996,0.08556743603164343,0.0857344153973696,0.10240063564382867,360798596.544825,359088699.75,433607498.8249999,333654404.544825,331944507.75,406463306.8249999,28311552.0,0.4305221032903425,0.428983196175,0.4960501153425,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed42_L16_trainT0.pth
cifar100,vgg16,l1,L1,42,16,16,1,noise,no,post_input_if,10000,53.31,0.08545831441536225,0.08556634916676034,0.10236805428703911,824125392.1117625,821512460.75,882966725.35,796981200.1117625,794368268.75,855822533.35,28311552.0,0.8475162193005863,0.845164581075,0.900473419215,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed42_L16_trainT0.pth
cifar100,vgg16,l1,L1,43,16,4,0,clean,yes,post_input_if,10000,51.15,0.08398963315675584,0.08422763742131295,0.10020940766917716,85876724.45867354,85665759.875,103565799.93124999,79090676.45947354,78879711.875,96779751.93124999,7077888.0,0.10373989361352619,0.1035500254875,0.11966006153812501,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed43_L16_trainT0.pth
cifar100,vgg16,l1,L1,43,16,4,1,noise,no,post_input_if,10000,50.019999999999996,0.08405785790313063,0.08421007334757194,0.10055300486173561,201305812.72120702,200540238.5,216028672.6875,194519764.72200704,193754190.5,209242624.6875,7077888.0,0.20762607304980635,0.20693705625000003,0.22087664701875004,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed43_L16_trainT0.pth
cifar100,vgg16,l1,L1,43,16,8,0,clean,yes,post_input_if,10000,51.83,0.08396894439038613,0.08423795631463579,0.10008386845211331,173996951.20435938,173495792.125,209187896.72499996,160424855.20435938,159923696.125,195615800.72499996,14155776.0,0.20949893928392344,0.20904789611250002,0.2411707902525,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed43_L16_trainT0.pth
cifar100,vgg16,l1,L1,43,16,8,1,noise,no,post_input_if,10000,51.93,0.0840466968124719,0.08423049158329586,0.10024534815506968,405884422.2677,404416822.125,434863267.45,392312326.2677,390844726.125,421291171.45,14155776.0,0.41819766324093005,0.41687682311249996,0.444278623905,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed43_L16_trainT0.pth
cifar100,vgg16,l1,L1,43,16,16,0,clean,yes,post_input_if,10000,52.370000000000005,0.08408140021674067,0.08435662358784848,0.10018348968286307,356670795.58640623,355791696.5,426988838.5,329526603.58640623,328647504.5,399844646.5,28311552.0,0.42680708242776566,0.42601589325,0.49009332105000003,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed43_L16_trainT0.pth
cifar100,vgg16,l1,L1,43,16,16,1,noise,no,post_input_if,10000,52.11,0.0841063072588804,0.08437210192783273,0.10030447321830036,821431118.5327,818703202.0,878992839.9,794286926.5327,791559010.0,851848647.9,28311552.0,0.84509137307943,0.8426362482,0.8968969223100002,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed43_L16_trainT0.pth
cifar100,vgg16,l1,L1,44,16,4,0,clean,yes,post_input_if,10000,53.47,0.08149331757250451,0.08152540467625899,0.09872954663612858,85444901.9491539,84586797.4375,105767164.44375,78658853.94995391,77800749.4375,98981116.44375,7077888.0,0.10335125335495852,0.10257895929375001,0.12164128959937501,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed44_L16_trainT0.pth
cifar100,vgg16,l1,L1,44,16,4,1,noise,no,post_input_if,10000,52.21,0.0814402759140344,0.0813963087342626,0.09877609143154226,202873282.541479,201955946.5625,220069812.17499998,196087234.542279,195169898.5625,213283764.17499998,7077888.0,0.20903679588805113,0.20821119350625,0.2245136725575,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed44_L16_trainT0.pth
cifar100,vgg16,l1,L1,44,16,8,0,clean,yes,post_input_if,10000,53.75,0.08151332946338243,0.08155921551821044,0.09874818650938623,173234730.32538125,171629924.5,214199040.02499998,159662634.32538125,158057828.5,200626944.02499998,14155776.0,0.20881294049284316,0.20736861525,0.2456808192225,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed44_L16_trainT0.pth
cifar100,vgg16,l1,L1,44,16,8,1,noise,no,post_input_if,10000,53.75,0.08149461617229654,0.08147556661701888,0.09868853452394333,409759856.2701625,407830827.875,443793187.72499996,396187760.2701625,394258731.875,430221091.72499996,14155776.0,0.4216855538431463,0.4199494282875,0.45231555215249997,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed44_L16_trainT0.pth
cifar100,vgg16,l1,L1,44,16,16,0,clean,yes,post_input_if,10000,54.230000000000004,0.08155723202931794,0.08158984287179631,0.09880709202169513,354694175.2458875,351650915.75,436918626.4,327549983.2458875,324506723.75,409774434.4,28311552.0,0.4250281241212988,0.42228919057500003,0.49903013016000003,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed44_L16_trainT0.pth
cifar100,vgg16,l1,L1,44,16,16,1,noise,no,post_input_if,10000,54.190000000000005,0.08153587328135539,0.08156371631210657,0.0988449535781531,829316960.0711625,825336425.75,897189632.3999999,802172768.0711625,798192233.75,870045440.3999999,28311552.0,0.8521886304640464,0.8486061495750001,0.9132740355599999,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_l1_rc1em05_seed44_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,40,16,4,0,clean,yes,post_input_if,10000,59.38,0.0902250771941041,0.09041458239658273,0.10746143807610162,104164631.35085624,103933903.625,122716554.04999998,97378583.35165624,97147855.625,115930506.04999998,7077888.0,0.12019900981649063,0.11999135486250001,0.13689574024499998,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed40_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,40,16,4,1,noise,no,post_input_if,10000,59.25,0.09030053403566209,0.09047737396020683,0.10759597888095773,222102138.5684375,222033278.75,236707172.6,215316090.5692375,215247230.75,229921124.6,7077888.0,0.2263427663123138,0.226280792475,0.23948729693999998,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed40_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,40,16,8,0,clean,yes,post_input_if,10000,59.89,0.09057462175767197,0.09071075659004046,0.10764886869801034,211571665.900225,210934178.75,248781859.19999996,197999569.900225,197362082.75,235209763.19999996,14155776.0,0.2433161825102025,0.242742444075,0.27680535648,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed40_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,40,16,8,1,noise,no,post_input_if,10000,59.43000000000001,0.09064204105953517,0.09074829979766187,0.10783897784116456,447296578.3998625,447120852.25,476718012.675,433724482.3998625,433548756.25,463145916.675,14155776.0,0.45546860375987624,0.45531045022500005,0.4819478946075,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed40_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,40,16,16,0,clean,yes,post_input_if,10000,59.830000000000005,0.09061968076417773,0.09076202173027204,0.10768276736033049,433436374.943975,432331483.5,507771517.35,406292182.943975,405187291.5,480627325.35,28311552.0,0.4958961038495775,0.49490170155,0.562797732015,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed40_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,40,16,16,1,noise,no,post_input_if,10000,59.5,0.09065354629626377,0.09075774048729766,0.10769808103712342,905027314.843225,904927695.0,963226123.4,877883122.843225,877783503.0,936081931.4,28311552.0,0.9203279497589024,0.9202382919000001,0.97270687746,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed40_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,41,16,4,0,clean,yes,post_input_if,10000,59.18,0.08907381293207621,0.0892821387421313,0.1076575848696043,104114010.82179688,103921365.75,123220899.48749998,97327962.82259688,97135317.75,116434851.48749998,7077888.0,0.12015345134033718,0.119980070775,0.13734965113874997,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed41_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,41,16,4,1,noise,no,post_input_if,10000,58.79,0.08924692224735836,0.08943538528552158,0.1077916865726169,223438465.59493124,223409795.0,238283668.3875,216652417.59573126,216623747.0,231497620.3875,7077888.0,0.22754546063615816,0.22751965710000005,0.24090614314875003,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed41_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,41,16,8,0,clean,yes,post_input_if,10000,59.45,0.0893663866660578,0.08955504053788219,0.10772478940675584,211563941.1691625,211123973.75,250091674.07499996,197991845.1691625,197551877.75,236519578.07499996,14155776.0,0.2433092302522463,0.242913259575,0.27798418986749995,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed41_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,41,16,8,1,noise,no,post_input_if,10000,59.13,0.08943601605531981,0.08962815099482914,0.10788394186994155,450428973.5432875,450223927.75,480257541.5,436856877.5432875,436651831.75,466685445.5,14155776.0,0.45828775938895877,0.45810321817500005,0.48513347054999995,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed41_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,41,16,16,0,clean,yes,post_input_if,10000,59.38,0.08942561577447027,0.08964088494829137,0.10775319929603186,433435612.39635,432634539.0,510697677.59999996,406291420.39635,405490347.0,483553485.59999996,28311552.0,0.49589541755671496,0.49517445150000006,0.56543127624,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed41_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,41,16,16,1,noise,no,post_input_if,10000,59.3,0.08946400484592794,0.08966020542940648,0.10779013873861845,911541011.33025,911336840.5,970569697.6999999,884396819.33025,884192648.5,943425505.6999999,28311552.0,0.9261902765972251,0.9260065228500001,0.9793160943299999,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed41_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,42,16,4,0,clean,yes,post_input_if,10000,59.29,0.09053876496459083,0.0908708092120054,0.1093411452478642,104774153.08538125,104556757.6875,124243121.325,97988105.08618125,97770709.6875,117457073.325,7077888.0,0.12074757937756313,0.12055192351875,0.1382696507925,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed42_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,42,16,4,1,noise,no,post_input_if,10000,58.63,0.09085951366836219,0.09115402990107914,0.10953593082565197,223718945.87784687,223586242.25,239037528.875,216932897.87864688,216800194.25,232251480.875,7077888.0,0.22779789289078223,0.22767845962500002,0.2415846175875,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed42_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,42,16,8,0,clean,yes,post_input_if,10000,59.56,0.09085726050507249,0.09114436966052158,0.10958227802523605,212922477.189425,212415819.375,252485517.52499998,199350381.189425,198843723.375,238913421.52499998,14155776.0,0.2445319126704825,0.2440759206375,0.28013864897249996,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed42_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,42,16,8,1,noise,no,post_input_if,10000,59.34,0.09102326559162827,0.09126556176933454,0.10963977841164567,450909296.4242,450670154.75,481708126.24999994,437337200.4242,437098058.75,468136030.24999994,14155776.0,0.45872004998178,0.458504822475,0.48643899682499997,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed42_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,42,16,16,0,clean,yes,post_input_if,10000,59.56,0.090919906155154,0.0912252741751911,0.10961232356887926,436420584.47215,435459119.0,515384023.95,409276392.47215,408314927.0,488239831.95,28311552.0,0.49858189242493506,0.4977165735,0.5696489879550001,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed42_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,42,16,16,1,noise,no,post_input_if,10000,59.809999999999995,0.09100585865048195,0.09128905371796313,0.10965124994730778,912611494.380775,912392755.5,973694617.7,885467302.380775,885248563.5,946550425.7,28311552.0,0.9271537113426975,0.9269568463500001,0.98212852233,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed42_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,43,16,4,0,clean,yes,post_input_if,10000,58.9,0.08824563919177159,0.08848516889613309,0.10488035352967626,102415756.086375,102206736.0,120835461.62499999,95629708.087175,95420688.0,114049413.62499999,7077888.0,0.1186250220784575,0.11843690400000001,0.13520275706249998,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed43_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,43,16,4,1,noise,no,post_input_if,10000,58.58,0.08859889750309127,0.08878287994604317,0.1051942674376124,222306610.0288625,222080668.5,237062394.39999998,215520562.0296625,215294620.5,230276346.39999998,7077888.0,0.22652679062669626,0.22632344325000003,0.23980699655999999,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed43_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,43,16,8,0,clean,yes,post_input_if,10000,59.24,0.08843067359101,0.08865927277709083,0.10493146498426259,208057396.4950875,207530486.25,245018138.375,194485300.4950875,193958390.25,231446042.375,14155776.0,0.24015334004557876,0.23967912082500004,0.2734180077375,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed43_L16_trainT0.pth
cifar100,vgg16,mne_l2,MNE-L2,43,16,8,1,noise,no,post_input_if,10000,59.24,0.08861578241801092,0.08881537348246403,0.10511571211780575,447981673.437125,447600734.25,477815823.575,434409577.437125,434028638.25,464243727.575,14155776.0,0.4560851892934125,0.455742344025,0.4829359244175,/home/595/sl9144/codes/snn_simulation/QCFS_simulation/cifar100-checkpoints/vgg16_L[16]_mneablate_cifar100_old_detach_rc0p0001_seed43_L16_trainT0.pth
