arch,c1,c2,size_label,regularizer,seed,L,T,if_mode,sigma,acc,checkpoint,matrix_csv
cnn2_c2_c4,2,4,c2c4,no_regularization,41,16,16,rate_uniform,0.65,36.74,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed41_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_41/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,41,16,16,rate_uniform,0.7,36.23,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed41_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_41/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,41,16,16,rate_uniform,0.75,36.73,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed41_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_41/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,41,16,16,rate_uniform,0.8,35.88,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed41_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_41/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,41,16,16,rate_uniform,0.85,36.17,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed41_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_41/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,41,16,16,rate_uniform,0.9,35.64,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed41_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_41/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,41,16,16,rate_uniform,0.95,35.42,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed41_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_41/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,41,16,16,rate_uniform,1.0,35.02,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed41_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_41/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.0,92.6,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.05,80.35,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.1,80.27,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.15,79.55,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.2,76.85,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.25,74.71,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.3,72.4,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.35,71.18,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.4,69.32,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.45,68.32,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.5,67.45,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.55,66.78,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.6,65.39,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.65,64.68,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.7,63.82,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.75,63.7,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.8,63.23,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.85,62.2,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.9,61.33,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,0.95,60.6,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,42,16,16,rate_uniform,1.0,60.43,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed42_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_42/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.0,96.97,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.05,96.99,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.1,96.97,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.15,96.95,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.2,96.87,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.25,96.83,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.3,96.4,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.35,96.39,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.4,96.39,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.45,96.32,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.5,96.05,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.55,96.13,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.6,95.83,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.65,95.85,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.7,95.49,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.75,95.22,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.8,95.11,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.85,94.7,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.9,94.15,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,0.95,93.57,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,43,16,16,rate_uniform,1.0,92.63,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed43_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_43/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.0,97.27,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.05,97.1,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.1,97.07,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.15,96.99,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.2,97.05,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.25,97.1,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.3,96.95,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.35,97.01,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.4,96.73,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.45,96.68,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.5,96.6,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.55,96.47,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
cnn2_c2_c4,2,4,c2c4,no_regularization,44,16,16,rate_uniform,0.6,96.31,mnist-checkpoints/cnn2_c2_c4_L[16]_strict_seed44_ablation_none_l16_cnn2_c2_c4.pth,noise3_exp/cnn_strict_seed_three_regs_noise_sweep_rate_uniform_L16_T16/cnn2_c2_c4/no_regularization/seed_44/noise_sweep_matrix_mnist_cnn2_c2_c4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
